year,exp,type,zone,todr_avg,todr_avg_loess
2081,ssp245,Narrowbody,Frigid,2622.48,2618.89990900539
2081,ssp245,Widebody,Frigid,2763.16,2754.66483024347
2081,ssp585,Narrowbody,Frigid,2634.55,2634.87207181209
2081,ssp585,Widebody,Frigid,2761.76,2767.22600745576
2081,ssp126,Narrowbody,Frigid,2613.26,2614.82555533581
2081,ssp126,Widebody,Frigid,2749.1,2749.57280711537
2081,ssp370,Narrowbody,Frigid,2623.145,2632.55566051646
2081,ssp370,Widebody,Frigid,2763.275,2765.02486460179
2082,ssp370,Narrowbody,Frigid,2619.835,2632.88794382445
2082,ssp370,Widebody,Frigid,2755.19,2765.31748890326
2082,ssp585,Narrowbody,Frigid,2623.92,2635.24239553788
2082,ssp585,Widebody,Frigid,2757.69,2767.4936827168
2082,ssp245,Narrowbody,Frigid,2631.19,2618.8125603579
2082,ssp245,Widebody,Frigid,2761.045,2754.53700022263
2082,ssp126,Narrowbody,Frigid,2611.62,2614.63381767796
2082,ssp126,Widebody,Frigid,2748.44,2749.41543950388
2083,ssp245,Narrowbody,Frigid,2609.245,2618.70857635624
2083,ssp245,Widebody,Frigid,2744.695,2754.39033604131
2083,ssp126,Narrowbody,Frigid,2602.88,2614.42404132563
2083,ssp126,Widebody,Frigid,2732.02,2749.23905523093
2083,ssp585,Narrowbody,Frigid,2642.795,2635.61006151083
2083,ssp585,Widebody,Frigid,2773.47,2767.75599411744
2083,ssp370,Narrowbody,Frigid,2638.81,2633.21745206951
2083,ssp370,Widebody,Frigid,2775.355,2765.60974821246
2084,ssp126,Narrowbody,Frigid,2614.73,2614.19958039021
2084,ssp126,Widebody,Frigid,2751.8,2749.04694401769
2084,ssp585,Narrowbody,Frigid,2627.49,2635.97585656339
2084,ssp585,Widebody,Frigid,2761.265,2768.01325372144
2084,ssp370,Narrowbody,Frigid,2629.715,2633.54568203657
2084,ssp370,Widebody,Frigid,2764.515,2765.90249254457
2084,ssp245,Narrowbody,Frigid,2600.745,2618.5872295193
2084,ssp245,Widebody,Frigid,2740.55,2754.22503793302
2085,ssp245,Narrowbody,Frigid,2600.46,2618.44779236594
2085,ssp245,Widebody,Frigid,2737.03,2754.04130613128
2085,ssp585,Narrowbody,Frigid,2641.49,2636.34056752802
2085,ssp585,Widebody,Frigid,2768.79,2768.26577359256
2085,ssp370,Narrowbody,Frigid,2640.735,2633.87413051054
2085,ssp370,Widebody,Frigid,2774.085,2766.1965719148
2085,ssp126,Narrowbody,Frigid,2611.235,2613.96378898306
2085,ssp126,Widebody,Frigid,2745.945,2748.84239558534
2086,ssp245,Narrowbody,Frigid,2611.855,2618.28953741503
2086,ssp245,Widebody,Frigid,2745.85,2753.83934086959
2086,ssp585,Narrowbody,Frigid,2625.865,2636.70498123718
2086,ssp585,Widebody,Frigid,2758.33,2768.51386579457
2086,ssp126,Narrowbody,Frigid,2617.665,2613.7200212156
2086,ssp126,Widebody,Frigid,2751.725,2748.62869965506
2086,ssp370,Narrowbody,Frigid,2618.39,2634.20429427635
2086,ssp370,Widebody,Frigid,2751.19,2766.49283633833
2087,ssp370,Narrowbody,Frigid,2613.495,2634.53767011892
2087,ssp370,Widebody,Frigid,2749.16,2766.79213583036
2087,ssp585,Narrowbody,Frigid,2624.25,2637.06988452331
2087,ssp585,Widebody,Frigid,2760.3,2768.75784239123
2087,ssp245,Narrowbody,Frigid,2625.565,2618.11173718544
2087,ssp245,Widebody,Frigid,2760.635,2753.61934238147
2087,ssp126,Narrowbody,Frigid,2624.55,2613.47163119918
2087,ssp126,Widebody,Frigid,2759.085,2748.40914594805
2088,ssp370,Narrowbody,Frigid,2647.72,2634.87575482317
2088,ssp370,Widebody,Frigid,2779.42,2767.09532040608
2088,ssp585,Narrowbody,Frigid,2640.01,2637.43606421887
2088,ssp585,Widebody,Frigid,2770.815,2768.99801544631
2088,ssp126,Narrowbody,Frigid,2630.98,2613.22197304521
2088,ssp126,Widebody,Frigid,2770.205,2748.18702418548
2088,ssp245,Narrowbody,Frigid,2613.66,2617.91366419603
2088,ssp245,Widebody,Frigid,2748.54,2753.38151090041
2089,ssp245,Narrowbody,Frigid,2633.105,2617.69459096567
2089,ssp245,Widebody,Frigid,2764.645,2753.12604665994
2089,ssp370,Narrowbody,Frigid,2645.105,2635.22004517401
2089,ssp370,Widebody,Frigid,2771.4,2767.4032400807
2089,ssp585,Narrowbody,Frigid,2638.665,2637.80430715632
2089,ssp585,Widebody,Frigid,2770.895,2769.23469702357
2089,ssp126,Narrowbody,Frigid,2614.13,2612.97440086506
2089,ssp126,Widebody,Frigid,2751.415,2747.96562408852
2090,ssp245,Narrowbody,Frigid,2631.945,2617.45379001324
2090,ssp245,Widebody,Frigid,2765.22,2752.85314989355
2090,ssp585,Narrowbody,Frigid,2639.41,2638.1754001681
2090,ssp585,Widebody,Frigid,2773.805,2769.46819918677
2090,ssp370,Narrowbody,Frigid,2652.57,2635.57203795638
2090,ssp370,Widebody,Frigid,2781.5,2767.71674486941
2090,ssp126,Narrowbody,Frigid,2614.015,2612.73226877012
2090,ssp126,Widebody,Frigid,2748.43,2747.74823537838
2091,ssp370,Narrowbody,Frigid,2636.225,2635.93176561114
2091,ssp370,Widebody,Frigid,2763.835,2768.0355871877
2091,ssp126,Narrowbody,Frigid,2607.76,2612.49493102567
2091,ssp126,Widebody,Frigid,2742.335,2747.53416234761
2091,ssp245,Narrowbody,Frigid,2604.675,2617.1920860219
2091,ssp245,Widebody,Frigid,2742.205,2752.56360164356
2091,ssp585,Narrowbody,Frigid,2659.515,2638.55049134882
2091,ssp585,Widebody,Frigid,2786.255,2769.6997659339
2092,ssp126,Narrowbody,Frigid,2614.925,2612.25851689771
2092,ssp126,Widebody,Frigid,2754.835,2747.31955487179
2092,ssp370,Narrowbody,Frigid,2623.07,2636.29784415688
2092,ssp370,Widebody,Frigid,2754.16,2768.35875148653
2092,ssp585,Narrowbody,Frigid,2621.19,2638.92982867923
2092,ssp585,Widebody,Frigid,2754.135,2769.93018874372
2092,ssp245,Narrowbody,Frigid,2619.94,2616.91094179413
2092,ssp245,Widebody,Frigid,2755.38,2752.25792640163
2093,ssp126,Narrowbody,Frigid,2598.98,2612.02154299865
2093,ssp126,Widebody,Frigid,2734.72,2747.1029710466
2093,ssp585,Narrowbody,Frigid,2642.96,2639.31284882104
2093,ssp585,Widebody,Frigid,2769.955,2770.15910090122
2093,ssp370,Narrowbody,Frigid,2632.14,2636.66964574505
2093,ssp370,Widebody,Frigid,2771.38,2768.68593583424
2093,ssp245,Narrowbody,Frigid,2608.415,2616.61058702771
2093,ssp245,Widebody,Frigid,2744.7,2751.93593957532
2094,ssp126,Narrowbody,Frigid,2605.625,2611.78252594093
2094,ssp126,Widebody,Frigid,2744.515,2746.88296896773
2094,ssp370,Narrowbody,Frigid,2636.475,2637.0465425271
2094,ssp370,Widebody,Frigid,2766.315,2769.01683829919
2094,ssp245,Narrowbody,Frigid,2633.255,2616.29125142044
2094,ssp245,Widebody,Frigid,2762.755,2751.59745657219
2094,ssp585,Narrowbody,Frigid,2638.26,2639.69898843594
2094,ssp585,Widebody,Frigid,2770.59,2770.38613569134
2095,ssp245,Narrowbody,Frigid,2618.86,2615.95316467012
2095,ssp245,Widebody,Frigid,2756.36,2751.24229279979
2095,ssp370,Narrowbody,Frigid,2641.385,2637.42790665448
2095,ssp370,Widebody,Frigid,2772.335,2769.35115694975
2095,ssp585,Narrowbody,Frigid,2639.38,2640.08768418563
2095,ssp585,Widebody,Frigid,2765.805,2770.61092639906
2095,ssp126,Narrowbody,Frigid,2611.565,2611.53998233697
2095,ssp126,Widebody,Frigid,2740.36,2746.65810673085
2096,ssp585,Narrowbody,Frigid,2627.21,2640.47837273182
2096,ssp585,Widebody,Frigid,2761.64,2770.83310630934
2096,ssp126,Narrowbody,Frigid,2600.305,2611.29242879921
2096,ssp126,Widebody,Frigid,2740.035,2746.42694243165
2096,ssp245,Narrowbody,Frigid,2605.655,2615.59655647454
2096,ssp245,Widebody,Frigid,2742.405,2750.87026366569
2096,ssp370,Narrowbody,Frigid,2644.6,2637.81311027866
2096,ssp370,Widebody,Frigid,2774.125,2769.68858985426
2097,ssp126,Narrowbody,Frigid,2605.325,2611.03838194008
2097,ssp126,Widebody,Frigid,2734.35,2746.18803416582
2097,ssp585,Narrowbody,Frigid,2638.295,2640.87049073621
2097,ssp585,Widebody,Frigid,2768.56,2771.05230870714
2097,ssp370,Narrowbody,Frigid,2641.445,2638.20152555109
2097,ssp370,Widebody,Frigid,2775.2,2770.02883508108
2097,ssp245,Narrowbody,Frigid,2622.82,2615.2216565315
2097,ssp245,Widebody,Frigid,2756.855,2750.48118457744
2098,ssp585,Narrowbody,Frigid,2650.095,2641.2634748605
2098,ssp585,Widebody,Frigid,2779.74,2771.26816687743
2098,ssp126,Narrowbody,Frigid,2611.155,2610.776358372
2098,ssp126,Widebody,Frigid,2746.735,2745.93994002903
2098,ssp370,Narrowbody,Frigid,2652.245,2638.59252462322
2098,ssp370,Widebody,Frigid,2781.44,2770.37159069857
2098,ssp245,Narrowbody,Frigid,2615.69,2614.82869453879
2098,ssp245,Widebody,Frigid,2753.775,2750.07487094261
2099,ssp126,Narrowbody,Frigid,2606.64,2610.50487470741
2099,ssp126,Widebody,Frigid,2745.69,2745.68121811697
2099,ssp245,Narrowbody,Frigid,2618.95,2614.41790019422
2099,ssp245,Widebody,Frigid,2751.93,2749.65113816874
2099,ssp370,Narrowbody,Frigid,2638.05,2638.98547964651
2099,ssp370,Widebody,Frigid,2770.21,2770.71655477509
2099,ssp585,Narrowbody,Frigid,2642.49,2641.65676176638
2099,ssp585,Widebody,Frigid,2772.73,2771.48031410518
2100,ssp245,Narrowbody,Frigid,2602.34,2613.98950319557
2100,ssp245,Widebody,Frigid,2741.085,2749.2098016634
2100,ssp370,Narrowbody,Frigid,2624.355,2639.37976277241
2100,ssp370,Widebody,Frigid,2758.01,2771.06342537899
2100,ssp126,Narrowbody,Frigid,2634.125,2610.22244755874
2100,ssp126,Widebody,Frigid,2764.8,2745.41042652531
2100,ssp585,Narrowbody,Frigid,2652.195,2642.04978811556
2100,ssp585,Widebody,Frigid,2781.435,2771.68838367534
