year,exp,type,zone,tko_ok_thr_min,tko_ok_thr_mid,tko_ok_thr_max,tko_ok,tko_ko,tko,tko_ok_thr_min_per,tko_ok_thr_mid_per,tko_ok_thr_max_per,tko_ok_per,tko_ko_per,tko_per,tko_ok_thr_min_per_loess,tko_ko_per_loess
2021,ssp126,Narrowbody,Frigid,2839,2220,781,5840,0,5840,0.486130136986301,0.38013698630137,0.133732876712329,1,0,1,0.479149130003818,0
2021,ssp126,Widebody,Frigid,0,842,4855,5697,143,5840,0,0.144178082191781,0.831335616438356,0.975513698630137,0.024486301369863,1,0,0.0327742512487594
2022,ssp126,Narrowbody,Frigid,2808,2276,756,5840,0,5840,0.480821917808219,0.38972602739726,0.129452054794521,1,0,1,0.478941608778681,0
2022,ssp126,Widebody,Frigid,0,908,4764,5672,168,5840,0,0.155479452054795,0.815753424657534,0.971232876712329,0.0287671232876712,1,0,0.0330269746179622
2022,ssp370,Narrowbody,Frigid,2764,2320,756,5840,0,5840,0.473287671232877,0.397260273972603,0.129452054794521,1,0,1,0.475363553726332,-1.02161499026669e-06
2022,ssp370,Widebody,Frigid,0,908,4697,5605,235,5840,0,0.155479452054795,0.804280821917808,0.959760273972603,0.0402397260273973,1,0,0.0374314432285206
2022,ssp585,Narrowbody,Frigid,2819,2400,621,5840,0,5840,0.482705479452055,0.410958904109589,0.106335616438356,1,0,1,0.477140981774721,0
2022,ssp585,Widebody,Frigid,0,1063,4592,5655,185,5840,0,0.182020547945205,0.786301369863014,0.968321917808219,0.0316780821917808,1,0,0.0346650356688406
2022,ssp245,Narrowbody,Frigid,2805,2259,776,5840,0,5840,0.480308219178082,0.386815068493151,0.132876712328767,1,0,1,0.477692916877803,0
2022,ssp245,Widebody,Frigid,0,959,4688,5647,193,5840,0,0.164212328767123,0.802739726027397,0.96695205479452,0.0330479452054795,1,0,0.0348165078825875
2023,ssp370,Narrowbody,Frigid,2793,2175,872,5840,0,5840,0.478253424657534,0.372431506849315,0.149315068493151,1,0,1,0.475069706767468,-5.04116818581805e-07
2023,ssp370,Widebody,Frigid,0,957,4654,5611,229,5840,0,0.163869863013699,0.796917808219178,0.960787671232877,0.0392123287671233,1,0,0.0378180725950865
2023,ssp245,Narrowbody,Frigid,2812,2187,841,5840,0,5840,0.481506849315069,0.374486301369863,0.144006849315068,1,0,1,0.477646046915068,0
2023,ssp245,Widebody,Frigid,0,902,4746,5648,192,5840,0,0.154452054794521,0.812671232876712,0.967123287671233,0.0328767123287671,1,0,0.0349213674177721
2023,ssp126,Narrowbody,Frigid,2764,2288,788,5840,0,5840,0.473287671232877,0.391780821917808,0.134931506849315,1,0,1,0.47874393413697,0
2023,ssp126,Widebody,Frigid,0,881,4735,5616,224,5840,0,0.150856164383562,0.810787671232877,0.961643835616438,0.0383561643835616,1,0,0.0332705720339382
2023,ssp585,Narrowbody,Frigid,2782,2193,865,5840,0,5840,0.476369863013699,0.375513698630137,0.148116438356164,1,0,1,0.476963770609477,0
2023,ssp585,Widebody,Frigid,0,841,4776,5617,223,5840,0,0.144006849315068,0.817808219178082,0.961815068493151,0.0381849315068493,1,0,0.0348791940296719
2024,ssp245,Narrowbody,Frigid,2775,2357,724,5856,0,5856,0.473872950819672,0.402493169398907,0.123633879781421,1,0,1,0.477593297603509,0
2024,ssp245,Widebody,Frigid,0,1040,4579,5619,237,5856,0,0.177595628415301,0.78193306010929,0.95952868852459,0.0404713114754098,1,0,0.0350309609346981
2024,ssp585,Narrowbody,Frigid,2792,2246,818,5856,0,5856,0.476775956284153,0.38353825136612,0.139685792349727,1,0,1,0.476785996244618,0
2024,ssp585,Widebody,Frigid,0,977,4655,5632,224,5856,0,0.166837431693989,0.794911202185792,0.961748633879781,0.0382513661202186,1,0,0.0350952051285568
2024,ssp126,Narrowbody,Frigid,2796,2268,792,5856,0,5856,0.477459016393443,0.387295081967213,0.135245901639344,1,0,1,0.478556649029561,0
2024,ssp126,Widebody,Frigid,0,941,4712,5653,203,5856,0,0.160689890710383,0.804644808743169,0.965334699453552,0.0346653005464481,1,0,0.0335045281890737
2024,ssp370,Narrowbody,Frigid,2792,2167,897,5856,0,5856,0.476775956284153,0.37004781420765,0.153176229508197,1,0,1,0.474785417115505,3.91617319442063e-08
2024,ssp370,Widebody,Frigid,0,894,4769,5663,193,5856,0,0.15266393442623,0.814378415300546,0.967042349726776,0.032957650273224,1,0,0.038194362357619
2025,ssp370,Narrowbody,Frigid,2756,2268,816,5840,0,5840,0.471917808219178,0.388356164383562,0.13972602739726,1,0,1,0.474510916156836,6.12735021856683e-07
2025,ssp370,Widebody,Frigid,0,1039,4567,5606,234,5840,0,0.17791095890411,0.782020547945206,0.959931506849315,0.0400684931506849,1,0,0.0385602110570371
2025,ssp126,Narrowbody,Frigid,2788,2337,715,5840,0,5840,0.477397260273973,0.400171232876712,0.122431506849315,1,0,1,0.478380296407331,0
2025,ssp126,Widebody,Frigid,0,907,4717,5624,216,5840,0,0.155308219178082,0.807705479452055,0.963013698630137,0.036986301369863,1,0,0.033728327775755
2025,ssp585,Narrowbody,Frigid,2810,2218,812,5840,0,5840,0.481164383561644,0.379794520547945,0.139041095890411,1,0,1,0.476607746162385,0
2025,ssp585,Widebody,Frigid,0,843,4812,5655,185,5840,0,0.144349315068493,0.823972602739726,0.968321917808219,0.0316780821917808,1,0,0.0353128895955213
2025,ssp245,Narrowbody,Frigid,2805,2239,796,5840,0,5840,0.480308219178082,0.383390410958904,0.136301369863014,1,0,1,0.477534114573018,0
2025,ssp245,Widebody,Frigid,0,939,4728,5667,173,5840,0,0.160787671232877,0.80958904109589,0.970376712328767,0.0296232876712329,1,0,0.0351459745623523
2026,ssp245,Narrowbody,Frigid,2796,2147,897,5840,0,5840,0.478767123287671,0.36763698630137,0.153595890410959,1,0,1,0.477467675608311,0
2026,ssp245,Widebody,Frigid,0,921,4697,5618,222,5840,0,0.157705479452055,0.804280821917808,0.961986301369863,0.038013698630137,1,0,0.0352674590090891
2026,ssp585,Narrowbody,Frigid,2783,2222,835,5840,0,5840,0.476541095890411,0.380479452054795,0.142979452054795,1,0,1,0.476428764431397,0
2026,ssp585,Widebody,Frigid,0,876,4767,5643,197,5840,0,0.15,0.816267123287671,0.966267123287671,0.0337328767123288,1,0,0.0355323947901581
2026,ssp370,Narrowbody,Frigid,2793,2152,895,5840,0,5840,0.478253424657534,0.368493150684932,0.153253424657534,1,0,1,0.474246406256784,1.22641748938911e-06
2026,ssp370,Widebody,Frigid,0,898,4742,5640,200,5840,0,0.153767123287671,0.811986301369863,0.965753424657534,0.0342465753424658,1,0,0.0389155063159381
2026,ssp126,Narrowbody,Frigid,2832,2178,830,5840,0,5840,0.484931506849315,0.372945205479452,0.142123287671233,1,0,1,0.478215509427298,0
2026,ssp126,Widebody,Frigid,0,910,4781,5691,149,5840,0,0.155821917808219,0.818664383561644,0.974486301369863,0.025513698630137,1,0,0.0339416895465838
2027,ssp245,Narrowbody,Frigid,2776,2209,855,5840,0,5840,0.475342465753425,0.378253424657534,0.146404109589041,1,0,1,0.477394319155411,0
2027,ssp245,Widebody,Frigid,0,820,4795,5615,225,5840,0,0.14041095890411,0.821061643835616,0.961472602739726,0.038527397260274,1,0,0.0353950336191569
2027,ssp585,Narrowbody,Frigid,2774,2257,809,5840,0,5840,0.475,0.386472602739726,0.138527397260274,1,0,1,0.47624866859642,0
2027,ssp585,Widebody,Frigid,0,917,4704,5621,219,5840,0,0.157020547945205,0.805479452054795,0.9625,0.0375,1,0,0.0357541822546217
2027,ssp126,Narrowbody,Frigid,2776,2367,697,5840,0,5840,0.475342465753425,0.405308219178082,0.119349315068493,1,0,1,0.478061853303394,0
2027,ssp126,Widebody,Frigid,0,991,4657,5648,192,5840,0,0.169691780821918,0.797431506849315,0.967123287671233,0.0328767123287671,1,0,0.0341452900986932
2027,ssp370,Narrowbody,Frigid,2767,2327,746,5840,0,5840,0.473801369863014,0.398458904109589,0.127739726027397,1,0,1,0.473991652405261,1.88027092119251e-06
2027,ssp370,Widebody,Frigid,0,1044,4578,5622,218,5840,0,0.178767123287671,0.783904109589041,0.962671232876712,0.0373287671232877,1,0,0.0392603267329836
2028,ssp585,Narrowbody,Frigid,2793,2305,758,5856,0,5856,0.476946721311475,0.393613387978142,0.129439890710383,1,0,1,0.476067356353918,0
2028,ssp585,Widebody,Frigid,0,957,4701,5658,198,5856,0,0.163422131147541,0.802766393442623,0.966188524590164,0.0338114754098361,1,0,0.0359785438927803
2028,ssp126,Narrowbody,Frigid,2779,2249,828,5856,0,5856,0.474556010928962,0.384050546448087,0.141393442622951,1,0,1,0.477918269071874,0
2028,ssp126,Widebody,Frigid,0,1036,4586,5622,234,5856,0,0.176912568306011,0.783128415300546,0.960040983606557,0.0399590163934426,1,0,0.0343400508912668
2028,ssp370,Narrowbody,Frigid,2779,2295,782,5856,0,5856,0.474556010928962,0.391905737704918,0.13353825136612,1,0,1,0.473746229925544,2.56418070043854e-06
2028,ssp370,Widebody,Frigid,0,870,4767,5637,219,5856,0,0.148565573770492,0.814036885245902,0.962602459016393,0.0373975409836066,1,0,0.0395948573131883
2028,ssp245,Narrowbody,Frigid,2802,2259,795,5856,0,5856,0.478483606557377,0.385758196721311,0.135758196721311,1,0,1,0.477315231836177,0
2028,ssp245,Widebody,Frigid,0,779,4885,5664,192,5856,0,0.133025956284153,0.834187158469945,0.967213114754098,0.0327868852459016,1,0,0.0355272374753831
2029,ssp245,Narrowbody,Frigid,2787,2314,739,5840,0,5840,0.47722602739726,0.396232876712329,0.126541095890411,1,0,1,0.477231600272468,0
2029,ssp245,Widebody,Frigid,0,966,4676,5642,198,5840,0,0.16541095890411,0.800684931506849,0.966095890410959,0.0339041095890411,1,0,0.0356626096605952
2029,ssp585,Narrowbody,Frigid,2720,2321,799,5840,0,5840,0.465753424657534,0.397431506849315,0.136815068493151,1,0,1,0.475884725400353,0
2029,ssp585,Widebody,Frigid,0,984,4589,5573,267,5840,0,0.168493150684932,0.785787671232877,0.954280821917808,0.0457191780821918,1,0,0.0362057716085023
2029,ssp126,Narrowbody,Frigid,2803,2346,691,5840,0,5840,0.479965753424658,0.401712328767123,0.118321917808219,1,0,1,0.477783697768987,0
2029,ssp126,Widebody,Frigid,0,918,4739,5657,183,5840,0,0.157191780821918,0.811472602739726,0.968664383561644,0.0313356164383562,1,0,0.0345268933834881
2029,ssp370,Narrowbody,Frigid,2753,2339,748,5840,0,5840,0.471404109589041,0.400513698630137,0.128082191780822,1,0,1,0.473509714140912,3.26803221029884e-06
2029,ssp370,Widebody,Frigid,0,1002,4596,5598,242,5840,0,0.171575342465753,0.786986301369863,0.958561643835617,0.0414383561643836,1,0,0.0399192830615672
2030,ssp126,Narrowbody,Frigid,2720,2235,885,5840,0,5840,0.465753424657534,0.382705479452055,0.151541095890411,1,0,1,0.477657080430986,0
2030,ssp126,Widebody,Frigid,0,896,4658,5554,286,5840,0,0.153424657534247,0.797602739726027,0.951027397260274,0.048972602739726,1,0,0.0347067390345406
2030,ssp585,Narrowbody,Frigid,2772,2345,723,5840,0,5840,0.474657534246575,0.401541095890411,0.123801369863014,1,0,1,0.475700673432186,0
2030,ssp585,Widebody,Frigid,0,1033,4586,5619,221,5840,0,0.176883561643836,0.78527397260274,0.962157534246575,0.0378424657534247,1,0,0.0364361573056558
2030,ssp370,Narrowbody,Frigid,2732,2344,764,5840,0,5840,0.467808219178082,0.401369863013699,0.130821917808219,1,0,1,0.473281680374639,3.98171083394506e-06
2030,ssp370,Widebody,Frigid,0,1021,4559,5580,260,5840,0,0.174828767123288,0.780650684931507,0.955479452054795,0.0445205479452055,1,0,0.0402337889831351
2030,ssp245,Narrowbody,Frigid,2831,2345,664,5840,0,5840,0.484760273972603,0.401541095890411,0.113698630136986,1,0,1,0.477144611086145,0
2030,ssp245,Widebody,Frigid,0,1024,4649,5673,167,5840,0,0.175342465753425,0.796061643835616,0.971404109589041,0.0285958904109589,1,0,0.0357996892576207
2031,ssp245,Narrowbody,Frigid,2803,2268,769,5840,0,5840,0.479965753424658,0.388356164383562,0.131678082191781,1,0,1,0.477055450899065,0
2031,ssp245,Widebody,Frigid,0,845,4810,5655,185,5840,0,0.144691780821918,0.823630136986301,0.968321917808219,0.0316780821917808,1,0,0.0359370153492871
2031,ssp585,Narrowbody,Frigid,2782,2343,715,5840,0,5840,0.476369863013699,0.401198630136986,0.122431506849315,1,0,1,0.475515098145881,0
2031,ssp585,Widebody,Frigid,0,987,4638,5625,215,5840,0,0.169006849315068,0.794178082191781,0.963184931506849,0.0368150684931507,1,0,0.0366699928881091
2031,ssp370,Narrowbody,Frigid,2726,2279,835,5840,0,5840,0.466780821917808,0.390239726027397,0.142979452054795,1,0,1,0.473061703950004,4.69510195454886e-06
2031,ssp370,Widebody,Frigid,0,897,4674,5571,269,5840,0,0.153595890410959,0.800342465753425,0.953938356164384,0.0460616438356164,1,0,0.0405385600829068
2031,ssp126,Narrowbody,Frigid,2807,2342,691,5840,0,5840,0.480650684931507,0.401027397260274,0.118321917808219,1,0,1,0.477537358094124,0
2031,ssp126,Widebody,Frigid,0,1042,4618,5660,180,5840,0,0.178424657534247,0.790753424657534,0.969178082191781,0.0308219178082192,1,0,0.0348805093036077
2032,ssp245,Narrowbody,Frigid,2755,2232,869,5856,0,5856,0.470457650273224,0.381147540983607,0.148394808743169,1,0,1,0.476965306333089,0
2032,ssp245,Widebody,Frigid,0,893,4682,5575,281,5856,0,0.152493169398907,0.799521857923497,0.952015027322404,0.0479849726775956,1,0,0.036073127018422
2032,ssp370,Narrowbody,Frigid,2798,2178,880,5856,0,5856,0.477800546448087,0.371926229508197,0.150273224043716,1,0,1,0.472849360190284,5.39809095528189e-06
2032,ssp370,Widebody,Frigid,0,870,4783,5653,203,5856,0,0.148565573770492,0.81676912568306,0.965334699453552,0.0346653005464481,1,0,0.0408337813658971
2032,ssp585,Narrowbody,Frigid,2808,2260,788,5856,0,5856,0.479508196721312,0.385928961748634,0.134562841530055,1,0,1,0.4753278972379,0
2032,ssp585,Widebody,Frigid,0,908,4760,5668,188,5856,0,0.155054644808743,0.812841530054645,0.967896174863388,0.032103825136612,1,0,0.0369075702597306
2032,ssp126,Narrowbody,Frigid,2801,2189,866,5856,0,5856,0.478312841530055,0.373804644808743,0.147882513661202,1,0,1,0.47742347179465,0
2032,ssp126,Widebody,Frigid,0,973,4648,5621,235,5856,0,0.166154371584699,0.793715846994536,0.959870218579235,0.040129781420765,1,0,0.0350491256498731
2033,ssp585,Narrowbody,Frigid,2770,2249,821,5840,0,5840,0.474315068493151,0.385102739726027,0.140582191780822,1,0,1,0.475138968404705,0
2033,ssp585,Widebody,Frigid,0,1021,4591,5612,228,5840,0,0.174828767123288,0.786130136986301,0.960958904109589,0.039041095890411,1,0,0.0371491813243884
2033,ssp245,Narrowbody,Frigid,2806,2273,761,5840,0,5840,0.480479452054795,0.389212328767123,0.130308219178082,1,0,1,0.476875364010075,0
2033,ssp245,Widebody,Frigid,0,886,4779,5665,175,5840,0,0.151712328767123,0.818321917808219,0.970034246575342,0.0299657534246575,1,0,0.0362065633478528
2033,ssp370,Narrowbody,Frigid,2687,2356,797,5840,0,5840,0.460102739726027,0.403424657534247,0.136472602739726,1,0,1,0.472644224418755,6.0805632193158e-06
2033,ssp370,Widebody,Frigid,0,980,4536,5516,324,5840,0,0.167808219178082,0.776712328767123,0.944520547945205,0.0554794520547945,1,0,0.0411196378371211
2033,ssp126,Narrowbody,Frigid,2741,2232,867,5840,0,5840,0.469349315068493,0.382191780821918,0.148458904109589,1,0,1,0.477314362568817,0
2033,ssp126,Widebody,Frigid,0,909,4680,5589,251,5840,0,0.155650684931507,0.801369863013699,0.957020547945205,0.0429794520547945,1,0,0.0352135095325202
2034,ssp370,Narrowbody,Frigid,2787,2273,780,5840,0,5840,0.47722602739726,0.389212328767123,0.133561643835616,1,0,1,0.472445871958694,6.73240412982223e-06
2034,ssp370,Widebody,Frigid,0,875,4738,5613,227,5840,0,0.149828767123288,0.811301369863014,0.961130136986301,0.0388698630136986,1,0,0.0413963145015934
2034,ssp585,Narrowbody,Frigid,2740,2192,908,5840,0,5840,0.469178082191781,0.375342465753425,0.155479452054795,1,0,1,0.474948209342759,0
2034,ssp585,Widebody,Frigid,0,992,4592,5584,256,5840,0,0.16986301369863,0.786301369863014,0.956164383561644,0.0438356164383562,1,0,0.0373951179859508
2034,ssp126,Narrowbody,Frigid,2761,2299,780,5840,0,5840,0.47277397260274,0.393664383561644,0.133561643835616,1,0,1,0.477208971452878,0
2034,ssp126,Widebody,Frigid,0,907,4690,5597,243,5840,0,0.155308219178082,0.803082191780822,0.958390410958904,0.0416095890410959,1,0,0.0353745824107326
2034,ssp245,Narrowbody,Frigid,2785,2273,782,5840,0,5840,0.476883561643836,0.389212328767123,0.133904109589041,1,0,1,0.476786810551883,0
2034,ssp245,Widebody,Frigid,0,962,4684,5646,194,5840,0,0.16472602739726,0.802054794520548,0.966780821917808,0.0332191780821918,1,0,0.0363358634204071
2035,ssp126,Narrowbody,Frigid,2824,2359,657,5840,0,5840,0.483561643835617,0.403938356164384,0.1125,1,0,1,0.477106239483083,0
2035,ssp126,Widebody,Frigid,0,1062,4615,5677,163,5840,0,0.181849315068493,0.790239726027397,0.97208904109589,0.0279109589041096,1,0,0.0355332657436938
2035,ssp370,Narrowbody,Frigid,2768,2260,812,5840,0,5840,0.473972602739726,0.386986301369863,0.139041095890411,1,0,1,0.472253878133378,7.34349906997284e-06
2035,ssp370,Widebody,Frigid,0,971,4621,5592,248,5840,0,0.166267123287671,0.791267123287671,0.957534246575342,0.0424657534246575,1,0,0.041663996364329
2035,ssp585,Narrowbody,Frigid,2691,2334,815,5840,0,5840,0.460787671232877,0.399657534246575,0.139554794520548,1,0,1,0.474755517748524,0
2035,ssp585,Widebody,Frigid,0,1062,4480,5542,298,5840,0,0.181849315068493,0.767123287671233,0.948972602739726,0.051027397260274,1,0,0.0376456721482862
2035,ssp245,Narrowbody,Frigid,2820,2318,702,5840,0,5840,0.482876712328767,0.396917808219178,0.120205479452055,1,0,1,0.476700832580372,0
2035,ssp245,Widebody,Frigid,0,963,4710,5673,167,5840,0,0.164897260273973,0.806506849315069,0.971404109589041,0.0285958904109589,1,0,0.0364595663189124
2036,ssp126,Narrowbody,Frigid,2765,2217,874,5856,0,5856,0.472165300546448,0.378586065573771,0.149248633879781,1,0,1,0.477005107695684,0
2036,ssp126,Widebody,Frigid,0,897,4718,5615,241,5856,0,0.153176229508197,0.805669398907104,0.958845628415301,0.0411543715846994,1,0,0.0356904809905873
2036,ssp370,Narrowbody,Frigid,2764,2328,764,5856,0,5856,0.471994535519126,0.397540983606557,0.130464480874317,1,0,1,0.472067818266085,7.90373342293928e-06
2036,ssp370,Widebody,Frigid,0,929,4675,5604,252,5856,0,0.158640710382514,0.798326502732241,0.956967213114754,0.0430327868852459,1,0,0.0419228684303426
2036,ssp245,Narrowbody,Frigid,2787,2292,777,5856,0,5856,0.475922131147541,0.391393442622951,0.132684426229508,1,0,1,0.476618616717401,0
2036,ssp245,Widebody,Frigid,0,946,4694,5640,216,5856,0,0.161543715846995,0.801571038251366,0.963114754098361,0.0368852459016393,1,0,0.0365762111261961
