year,exp,zone,type,itr_sum,tko_ok_thr_min,tko_ok_thr_mid,tko_ok_thr_max, tko_ok , tko_ko , tko ,itr_avg,tko_ok_thr_min_rel,tko_ok_thr_mid_rel,tko_ok_thr_max_rel,tko_ok_rel,tko_ko_rel,tko_rel,tko_ok_thr_min_rel_loess,tko_ko_rel_loess,rel_total,rel_success
2028,ssp585,Temperate,Narrowbody,30316663,509904,430460,343108," 1,283,472 "," 212,736 "," 1,496,208 ",20.2623313,0.340797536,0.287700641,0.229318384,0.85781656,0.14218344,1,0.34108379,0.142446186,0.340797536,0.397284865
2028,ssp585,Temperate,Widebody,62380149,73297,657475,326298," 1,057,070 "," 439,138 "," 1,496,208 ",41.69215981,0.04898851,0.439427539,0.218083315,0.706499364,0.293500636,1,0.049230847,0.293597437,0.04898851,0.069339779
2029,ssp126,Temperate,Narrowbody,30079612,511075,426333,343192," 1,280,600 "," 211,520 "," 1,492,120 ",20.15897689,0.342516017,0.285722998,0.230002949,0.858241964,0.141758036,1,0.341222836,0.142338559,0.342516017,0.39909027
2029,ssp126,Temperate,Widebody,61878004,74856,652986,328699," 1,056,541 "," 435,579 "," 1,492,120 ",41.46986019,0.050167547,0.437622979,0.220289923,0.708080449,0.291919551,1,0.049776157,0.293556269,0.050167547,0.070850066
2029,ssp245,Temperate,Narrowbody,30370351,506139,431020,342286," 1,279,445 "," 212,675 "," 1,492,120 ",20.35382606,0.339207973,0.288864166,0.229395759,0.857467898,0.142532102,1,0.341332825,0.142234278,0.339207973,0.39559262
2029,ssp245,Temperate,Widebody,62575827,69874,656724,325198," 1,051,796 "," 440,324 "," 1,492,120 ",41.93752356,0.046828673,0.44012814,0.217943597,0.70490041,0.29509959,1,0.049642761,0.293315725,0.046828673,0.066433035
2029,ssp370,Temperate,Narrowbody,30273869,508311,428068,342808," 1,279,187 "," 212,933 "," 1,492,120 ",20.28916565,0.34066362,0.286885773,0.229745597,0.85729499,0.14270501,1,0.341011906,0.142416603,0.34066362,0.397370361
2029,ssp370,Temperate,Widebody,62263679,72989,654916,325286," 1,053,191 "," 438,929 "," 1,492,120 ",41.72833419,0.048916307,0.438916441,0.218002574,0.705835322,0.294164678,1,0.049374101,0.293739141,0.048916307,0.069302719
2029,ssp585,Temperate,Narrowbody,30195338,509126,428976,341888," 1,279,990 "," 212,130 "," 1,492,120 ",20.23653416,0.341209822,0.287494303,0.229129024,0.85783315,0.14216685,1,0.341032749,0.142479829,0.341209822,0.397757795
2029,ssp585,Temperate,Widebody,62090412,72511,657110,325636," 1,055,257 "," 436,863 "," 1,492,120 ",41.61221279,0.048595957,0.440386832,0.218237139,0.707219929,0.292780071,1,0.049179306,0.293674264,0.048595957,0.068714067
2030,ssp126,Temperate,Narrowbody,30016631,512980,424306,343538," 1,280,824 "," 211,296 "," 1,492,120 ",20.11676682,0.343792724,0.284364528,0.230234834,0.858392086,0.141607914,1,0.341201985,0.142364985,0.343792724,0.400507798
2030,ssp126,Temperate,Widebody,61664516,79004,649878,328676," 1,057,558 "," 434,562 "," 1,492,120 ",41.32678305,0.052947484,0.435540037,0.220274509,0.70876203,0.29123797,1,0.049760994,0.29359474,0.052947484,0.074704177
2030,ssp245,Temperate,Narrowbody,30230769,507948,429767,342487," 1,280,202 "," 211,918 "," 1,492,120 ",20.26027931,0.340420342,0.288024422,0.229530467,0.85797523,0.14202477,1,0.341317231,0.142243773,0.340420342,0.396771759
2030,ssp245,Temperate,Widebody,62300844,71962,655901,325962," 1,053,825 "," 438,295 "," 1,492,120 ",41.75324112,0.048228025,0.439576576,0.21845562,0.70626022,0.29373978,1,0.049626175,0.29334079,0.048228025,0.06828648
2030,ssp370,Temperate,Narrowbody,30288708,508369,428911,341698," 1,278,978 "," 213,142 "," 1,492,120 ",20.29910932,0.34070249,0.287450741,0.229001689,0.857154921,0.142845079,1,0.340969698,0.142435672,0.34070249,0.397480645
2030,ssp370,Temperate,Widebody,62264529,72905,656008,324467," 1,053,380 "," 438,740 "," 1,492,120 ",41.72890013,0.048860011,0.439648286,0.21745369,0.705961987,0.294038013,1,0.049317504,0.293801951,0.048860011,0.069210541
2030,ssp585,Temperate,Narrowbody,30209012,509065,428858,342281," 1,280,204 "," 211,916 "," 1,492,120 ",20.24569924,0.341168941,0.287415221,0.229392408,0.85797657,0.14202343,1,0.340977843,0.14251484,0.341168941,0.397643657
2030,ssp585,Temperate,Widebody,62161559,71451,656738,326833," 1,055,022 "," 437,098 "," 1,492,120 ",41.65989678,0.047885559,0.440137522,0.219039353,0.707062435,0.292937565,1,0.049125609,0.293756229,0.047885559,0.067724654
2031,ssp126,Temperate,Narrowbody,30125124,509413,428226,343128," 1,280,767 "," 211,353 "," 1,492,120 ",20.18947777,0.341402166,0.286991663,0.229960057,0.858353886,0.141646114,1,0.341180803,0.142390743,0.341402166,0.397740573
2031,ssp126,Temperate,Widebody,62010426,73146,654575,327827," 1,055,548 "," 436,572 "," 1,492,120 ",41.55860302,0.049021526,0.438687907,0.21970552,0.707414953,0.292585047,1,0.049744711,0.293632565,0.049021526,0.069296707
2031,ssp245,Temperate,Narrowbody,30293015,509029,428646,341914," 1,279,589 "," 212,531 "," 1,492,120 ",20.30199614,0.341144814,0.287273142,0.229146449,0.857564405,0.142435595,1,0.341299732,0.142254393,0.341144814,0.397806639
2031,ssp245,Temperate,Widebody,62316420,74738,654369,324053," 1,053,160 "," 438,960 "," 1,492,120 ",41.76367459,0.050088465,0.438549849,0.217176232,0.705814546,0.294185454,1,0.049607456,0.293368316,0.050088465,0.070965475
2031,ssp370,Temperate,Narrowbody,30238007,508857,428306,342151," 1,279,314 "," 212,806 "," 1,492,120 ",20.26513075,0.341029542,0.287045278,0.229305284,0.857380103,0.142619897,1,0.340924748,0.142456608,0.341029542,0.397757705
2031,ssp370,Temperate,Widebody,62198820,73939,653986,325480," 1,053,405 "," 438,715 "," 1,492,120 ",41.68486422,0.049552985,0.438293167,0.21813259,0.705978742,0.294021258,1,0.049259974,0.293868961,0.049552985,0.070190478
2031,ssp585,Temperate,Narrowbody,30090500,511809,424334,343268," 1,279,411 "," 212,709 "," 1,492,120 ",20.16627412,0.343007935,0.284383294,0.230053883,0.857445112,0.142554888,1,0.340919209,0.142551148,0.343007935,0.40003486
2031,ssp585,Temperate,Widebody,61749215,77664,650318,327632," 1,055,614 "," 436,506 "," 1,492,120 ",41.38354886,0.052049433,0.435834919,0.219574833,0.707459186,0.292540814,1,0.049069766,0.293843126,0.052049433,0.073572347
2032,ssp126,Temperate,Narrowbody,30380429,509859,429299,343054," 1,282,212 "," 213,996 "," 1,496,208 ",20.30495058,0.34076746,0.286924679,0.229282292,0.856974431,0.143025569,1,0.341159253,0.142415804,0.34076746,0.397640172
2032,ssp126,Temperate,Widebody,62480089,74279,654467,326529," 1,055,275 "," 440,933 "," 1,496,208 ",41.75896056,0.049644835,0.437417124,0.218237705,0.705299664,0.294700336,1,0.049727208,0.293669798,0.049644835,0.070388287
2032,ssp245,Temperate,Narrowbody,30291316,510289,429752,344109," 1,284,150 "," 212,058 "," 1,496,208 ",20.24539179,0.341054853,0.287227444,0.229987408,0.858269706,0.141730294,1,0.341280273,0.142266112,0.341054853,0.397374917
2032,ssp245,Temperate,Widebody,62381026,74693,655559,326822," 1,057,074 "," 439,134 "," 1,496,208 ",41.6927506,0.049921535,0.438146969,0.218433533,0.706502037,0.293497963,1,0.049586652,0.293398379,0.049921535,0.070660143
2032,ssp370,Temperate,Narrowbody,30210976,510928,430336,343264," 1,284,528 "," 211,680 "," 1,496,208 ",20.19169519,0.341481933,0.287617764,0.229422647,0.858522344,0.141477656,1,0.340877042,0.142479384,0.341481933,0.39775544
2032,ssp370,Temperate,Widebody,62258108,74479,656948,326727," 1,058,154 "," 438,054 "," 1,496,208 ",41.61059363,0.049778507,0.439075316,0.218370039,0.707223862,0.292776138,1,0.049201364,0.293940049,0.049778507,0.070385785
2032,ssp585,Temperate,Narrowbody,30309524,510538,430037,342621," 1,283,196 "," 213,012 "," 1,496,208 ",20.25756036,0.341221274,0.287417926,0.228992894,0.857632094,0.142367906,1,0.340856987,0.142588683,0.341221274,0.397864395
2032,ssp585,Temperate,Widebody,62386646,75082,656103,325705," 1,056,890 "," 439,318 "," 1,496,208 ",41.69650517,0.050181526,0.438510555,0.217686979,0.70637906,0.29362094,1,0.049011787,0.293934751,0.050181526,0.071040506
2033,ssp126,Temperate,Narrowbody,30202444,508873,428769,342267," 1,279,909 "," 212,211 "," 1,492,120 ",20.2412972,0.341040265,0.287355575,0.229383025,0.857778865,0.142221135,1,0.341137295,0.142440139,0.341040265,0.397585297
2033,ssp126,Temperate,Widebody,62109410,71971,656924,325822," 1,054,717 "," 437,403 "," 1,492,120 ",41.62494448,0.048234056,0.440262177,0.218361794,0.706858028,0.293141972,1,0.049708386,0.293706495,0.048234056,0.068237262
2033,ssp245,Temperate,Narrowbody,30360756,506922,429365,342808," 1,279,095 "," 213,025 "," 1,492,120 ",20.34739537,0.339732729,0.287755006,0.229745597,0.857233332,0.142766668,1,0.341258799,0.142278906,0.339732729,0.396313018
2033,ssp245,Temperate,Widebody,62503360,72487,654377,324847," 1,051,711 "," 440,409 "," 1,492,120 ",41.88895876,0.048579873,0.43855521,0.217708361,0.704843444,0.295156556,1,0.04956381,0.293431055,0.048579873,0.068922927
2033,ssp370,Temperate,Narrowbody,30555694,503918,432139,341626," 1,277,683 "," 214,437 "," 1,492,120 ",20.47804036,0.337719486,0.289614106,0.228953435,0.856287028,0.143712972,1,0.340826567,0.142503977,0.337719486,0.394399863
2033,ssp370,Temperate,Widebody,63029224,67772,657337,323187," 1,048,296 "," 443,824 "," 1,492,120 ",42.24139487,0.045419939,0.440538965,0.21659585,0.702554754,0.297445246,1,0.049141527,0.294015095,0.045419939,0.064649679
2033,ssp585,Temperate,Narrowbody,30277606,508014,429102,342463," 1,279,579 "," 212,541 "," 1,492,120 ",20.29166893,0.340464574,0.287578747,0.229514382,0.857557703,0.142442297,1,0.340791316,0.142627374,0.340464574,0.397016519
2033,ssp585,Temperate,Widebody,62372282,72154,656564,323757," 1,052,475 "," 439,645 "," 1,492,120 ",41.80111585,0.048356701,0.44002091,0.216977857,0.705355467,0.294644533,1,0.048951684,0.294030896,0.048356701,0.068556498
2034,ssp126,Temperate,Narrowbody,30064861,510508,428050,342349," 1,280,907 "," 211,213 "," 1,492,120 ",20.14908949,0.342136021,0.28687371,0.229437981,0.858447712,0.141552288,1,0.341114893,0.142463719,0.342136021,0.398551964
2034,ssp126,Temperate,Widebody,61889439,75000,653748,327326," 1,056,074 "," 436,046 "," 1,492,120 ",41.47752533,0.050264054,0.438133662,0.219369756,0.707767472,0.292232528,1,0.049688146,0.293742711,0.050264054,0.071017751
2034,ssp245,Temperate,Narrowbody,30289169,508104,428675,342924," 1,279,703 "," 212,417 "," 1,492,120 ",20.29941855,0.340524891,0.287292577,0.229823339,0.857640806,0.142359194,1,0.341235252,0.142292751,0.340524891,0.397048378
2034,ssp245,Temperate,Widebody,62361857,71621,655300,326326," 1,053,247 "," 438,873 "," 1,492,120 ",41.79413459,0.047999491,0.439173793,0.218699568,0.705872852,0.294127148,1,0.049538976,0.293466419,0.047999491,0.068000194
2034,ssp370,Temperate,Narrowbody,30248680,508889,428219,342595," 1,279,703 "," 212,417 "," 1,492,120 ",20.27228427,0.341050988,0.286986972,0.229602847,0.857640806,0.142359194,1,0.340773309,0.142530361,0.341050988,0.397661801
2034,ssp370,Temperate,Widebody,62231267,72955,654752,326368," 1,054,075 "," 438,045 "," 1,492,120 ",41.70660787,0.048893521,0.43880653,0.218727716,0.706427767,0.293572233,1,0.049080316,0.294093977,0.048893521,0.069212343
2034,ssp585,Temperate,Narrowbody,30342440,507395,429965,341975," 1,279,335 "," 212,785 "," 1,492,120 ",20.33512081,0.340049728,0.288157119,0.229187331,0.857394177,0.142605823,1,0.340722334,0.14266715,0.340049728,0.396608394
2034,ssp585,Temperate,Widebody,62496710,70721,657161,324445," 1,052,327 "," 439,793 "," 1,492,120 ",41.88451151,0.047396322,0.440421012,0.217438946,0.70525628,0.29474372,1,0.048889464,0.294131357,0.047396322,0.067204396
2035,ssp126,Temperate,Narrowbody,30092666,511176,425914,343210," 1,280,300 "," 211,820 "," 1,492,120 ",20.16772434,0.342583706,0.28544219,0.230015012,0.858040908,0.141959092,1,0.341092008,0.142486515,0.342583706,0.399262673
2035,ssp126,Temperate,Widebody,61824722,76114,652254,328054," 1,056,422 "," 435,698 "," 1,492,120 ",41.43414769,0.051010643,0.437132402,0.219857652,0.708000697,0.291999303,1,0.049666388,0.293778502,0.051010643,0.072048859
2035,ssp245,Temperate,Narrowbody,30265501,509224,427850,341723," 1,278,797 "," 213,323 "," 1,492,120 ",20.28355745,0.341275501,0.286739672,0.229018444,0.857033617,0.142966383,1,0.341209578,0.142307622,0.341275501,0.398205501
2035,ssp245,Temperate,Widebody,62194482,73886,654138,325982," 1,054,006 "," 438,114 "," 1,492,120 ",41.68195367,0.049517465,0.438395035,0.218469024,0.706381524,0.293618476,1,0.049512198,0.293504546,0.049517465,0.07010017
2035,ssp370,Temperate,Narrowbody,30332150,507835,428260,342980," 1,279,075 "," 213,045 "," 1,492,120 ",20.32822376,0.34034461,0.287014449,0.229860869,0.857219929,0.142780071,1,0.340717254,0.142558512,0.34034461,0.397033012
2035,ssp370,Temperate,Widebody,62403005,72376,655651,324579," 1,052,606 "," 439,514 "," 1,492,120 ",41.82170879,0.048505482,0.439409029,0.217528751,0.705443262,0.294556738,1,0.049017584,0.294176576,0.048505482,0.068758871
2035,ssp585,Temperate,Narrowbody,30363022,506399,430677,341355," 1,278,431 "," 213,689 "," 1,492,120 ",20.34891409,0.339382221,0.288634292,0.228771815,0.856788328,0.143211672,1,0.340650181,0.142707942,0.339382221,0.396109763
2035,ssp585,Temperate,Widebody,62493402,71400,656077,323410," 1,050,887 "," 441,233 "," 1,492,120 ",41.88229076,0.047851379,0.439694529,0.216745302,0.70429121,0.29570879,1,0.04882514,0.294235926,0.047851379,0.067942605
2036,ssp126,Temperate,Narrowbody,30291535,511379,428085,343444," 1,282,908 "," 213,300 "," 1,496,208 ",20.24553744,0.341783362,0.286113294,0.229542951,0.857439607,0.142560393,1,0.341068602,0.142508499,0.341783362,0.398609253
2036,ssp126,Temperate,Widebody,62266294,76440,653708,326967," 1,057,115 "," 439,093 "," 1,496,208 ",41.61606403,0.051089153,0.436909841,0.218530445,0.70652944,0.29347056,1,0.049643013,0.293813922,0.051089153,0.072310014
2036,ssp245,Temperate,Narrowbody,30122295,513966,425446,344987," 1,284,399 "," 211,809 "," 1,496,208 ",20.13242526,0.343512399,0.284349502,0.230574225,0.858436127,0.141563873,1,0.341181721,0.142323494,0.343512399,0.400160698
2036,ssp245,Temperate,Widebody,61906254,78122,652666,329760," 1,060,548 "," 435,660 "," 1,496,208 ",41.375438,0.052213329,0.436213414,0.220397164,0.708823907,0.291176093,1,0.049483524,0.293545512,0.052213329,0.073661918
2036,ssp370,Temperate,Narrowbody,30369668,510217,430397,342186," 1,282,800 "," 213,408 "," 1,496,208 ",20.29775865,0.341006732,0.287658534,0.228702159,0.857367425,0.142632575,1,0.340658389,0.142588403,0.341006732,0.397736982
2036,ssp370,Temperate,Widebody,62485756,73015,657387,325691," 1,056,093 "," 440,115 "," 1,496,208 ",41.76274444,0.048800033,0.439368724,0.217677622,0.70584638,0.29415362,1,0.048953184,0.294262769,0.048800033,0.069136904
2036,ssp585,Temperate,Narrowbody,30338203,509551,430460,343297," 1,283,308 "," 212,900 "," 1,496,208 ",20.27672868,0.340561606,0.287700641,0.229444703,0.85770695,0.14229305,1,0.340574994,0.142749679,0.340561606,0.397060565
2036,ssp585,Temperate,Widebody,62421405,73717,656652,325874," 1,056,243 "," 439,965 "," 1,496,208 ",41.71973737,0.049269219,0.438877482,0.217799932,0.705946633,0.294053367,1,0.048758721,0.294344399,0.049269219,0.069791705
2037,ssp126,Temperate,Narrowbody,30148929,510538,427138,342248," 1,279,924 "," 212,196 "," 1,492,120 ",20.20543189,0.342156127,0.286262499,0.229370292,0.857788918,0.142211082,1,0.341045196,0.142530296,0.342156127,0.398881496
2037,ssp126,Temperate,Widebody,61973942,78115,650815,326133," 1,055,063 "," 437,057 "," 1,492,120 ",41.53415058,0.052351688,0.436168003,0.218570222,0.707089912,0.292910088,1,0.049619228,0.293848513,0.052351688,0.074038233
2037,ssp245,Temperate,Narrowbody,30304806,508533,428639,341953," 1,279,125 "," 212,995 "," 1,492,120 ",20.30989894,0.340812401,0.28726845,0.229172587,0.857253438,0.142746562,1,0.341152279,0.142340869,0.340812401,0.397563178
2037,ssp245,Temperate,Widebody,62298544,72719,655109,325596," 1,053,424 "," 438,696 "," 1,492,120 ",41.75170354,0.048735356,0.439045787,0.218210332,0.705991475,0.294008525,1,0.049451955,0.293588577,0.048735356,0.069031083
2037,ssp370,Temperate,Narrowbody,30314776,507851,429129,342017," 1,278,997 "," 213,123 "," 1,492,120 ",20.31658068,0.340355333,0.287596842,0.229215479,0.857167654,0.142832346,1,0.340595951,0.14262054,0.340355333,0.397069735
2037,ssp370,Temperate,Widebody,62385207,71180,657019,324226," 1,052,425 "," 439,695 "," 1,492,120 ",41.80977771,0.047703938,0.440325845,0.217292175,0.705321958,0.294678042,1,0.048887049,0.294354825,0.047703938,0.067634273
2037,ssp585,Temperate,Narrowbody,30354803,507749,429405,341300," 1,278,454 "," 213,666 "," 1,492,120 ",20.34340609,0.340286974,0.287781814,0.228734954,0.856803742,0.143196258,1,0.340493527,0.14279375,0.340286974,0.397158599
2037,ssp585,Temperate,Widebody,62367542,71384,656998,323618," 1,052,000 "," 440,120 "," 1,492,120 ",41.79793771,0.047840656,0.440311771,0.216884701,0.705037128,0.294962872,1,0.048688327,0.294460862,0.047840656,0.067855513
2038,ssp126,Temperate,Narrowbody,30403710,506405,430212,342159," 1,278,776 "," 213,344 "," 1,492,120 ",20.37618306,0.339386242,0.288322655,0.229310645,0.857019543,0.142980457,1,0.341022186,0.142552389,0.339386242,0.396007589
2038,ssp126,Temperate,Widebody,62629682,71737,655558,323383," 1,050,678 "," 441,442 "," 1,492,120 ",41.97362411,0.048077232,0.439346701,0.216727207,0.704151141,0.295848859,1,0.049595971,0.293881897,0.048077232,0.068276865
2038,ssp245,Temperate,Narrowbody,30102583,509412,428536,342989," 1,280,937 "," 211,183 "," 1,492,120 ",20.17437193,0.341401496,0.287199421,0.229866901,0.858467818,0.141532182,1,0.34112172,0.14236015,0.341401496,0.397687006
2038,ssp245,Temperate,Widebody,62018241,73160,654574,328133," 1,055,867 "," 436,253 "," 1,492,120 ",41.56384375,0.049030909,0.438687237,0.219910597,0.707628743,0.292371257,1,0.049416682,0.293633144,0.049030909,0.06928903
2038,ssp370,Temperate,Narrowbody,30227718,507766,429941,342272," 1,279,979 "," 212,141 "," 1,492,120 ",20.25823462,0.340298367,0.288141034,0.229386376,0.857825778,0.142174222,1,0.340529412,0.14265532,0.340298367,0.396698696
2038,ssp370,Temperate,Widebody,62248780,70970,657981,324699," 1,053,650 "," 438,470 "," 1,492,120 ",41.71834398,0.047563199,0.440970565,0.217609174,0.706142938,0.293857062,1,0.04881931,0.294454511,0.047563199,0.067356333
2038,ssp585,Temperate,Narrowbody,30399817,506642,429928,341885," 1,278,455 "," 213,665 "," 1,492,120 ",20.37357328,0.339545077,0.288132322,0.229127014,0.856804413,0.143195587,1,0.340403279,0.142841232,0.339545077,0.3962924
2038,ssp585,Temperate,Widebody,62585465,71836,655946,323619," 1,051,401 "," 440,719 "," 1,492,120 ",41.94399013,0.048143581,0.439606734,0.216885371,0.704635686,0.295364314,1,0.048612564,0.294588489,0.048143581,0.068324074
2039,ssp126,Temperate,Narrowbody,30310265,509483,426921,342392," 1,278,796 "," 213,324 "," 1,492,120 ",20.31355702,0.341449079,0.286117068,0.229466799,0.857032946,0.142967054,1,0.34099935,0.14257453,0.341449079,0.398408347
2039,ssp126,Temperate,Widebody,62270974,74934,652588,325537," 1,053,059 "," 439,061 "," 1,492,120 ",41.73322345,0.050219821,0.437356245,0.218170791,0.705746857,0.294253143,1,0.049572742,0.293914246,0.050219821,0.071158406
2039,ssp245,Temperate,Narrowbody,30324382,507448,428882,342565," 1,278,895 "," 213,225 "," 1,492,120 ",20.32301769,0.340085248,0.287431306,0.229582741,0.857099295,0.142900705,1,0.341089797,0.142381163,0.340085248,0.396786288
2039,ssp245,Temperate,Widebody,62374024,72464,655187,324554," 1,052,205 "," 439,915 "," 1,492,120 ",41.80228108,0.048564459,0.439098062,0.217511996,0.705174517,0.294825483,1,0.049378026,0.2936795,0.048564459,0.068868709
2039,ssp370,Temperate,Narrowbody,30215906,507920,429427,343147," 1,280,494 "," 211,626 "," 1,492,120 ",20.25031977,0.340401576,0.287796558,0.22997279,0.858170925,0.141829075,1,0.340459103,0.142692557,0.340401576,0.396659414
2039,ssp370,Temperate,Widebody,62213121,72991,653924,327272," 1,054,187 "," 437,933 "," 1,492,120 ",41.69445035,0.048917647,0.438251615,0.219333566,0.706502828,0.293497172,1,0.048750111,0.294560956,0.048917647,0.069239139
2039,ssp585,Temperate,Narrowbody,30041740,511156,426262,343269," 1,280,687 "," 211,433 "," 1,492,120 ",20.13359586,0.342570303,0.285675415,0.230054553,0.858300271,0.141699729,1,0.340305502,0.142891592,0.342570303,0.399126406
2039,ssp585,Temperate,Widebody,61744209,76206,652348,328115," 1,056,669 "," 435,451 "," 1,492,120 ",41.38019078,0.0510723,0.4371954,0.219898534,0.708166233,0.291833767,1,0.048532173,0.294725705,0.0510723,0.072119084
2040,ssp126,Temperate,Narrowbody,30490647,508440,431196,342615," 1,282,251 "," 213,957 "," 1,496,208 ",20.37861515,0.339819063,0.288192551,0.228988884,0.857000497,0.142999503,1,0.340976465,0.142596472,0.339819063,0.39652143
2040,ssp126,Temperate,Widebody,62761358,73909,654852,325278," 1,054,039 "," 442,169 "," 1,496,208 ",41.94694276,0.049397544,0.437674441,0.217401591,0.704473576,0.295526424,1,0.049549042,0.29394573,0.049397544,0.070119796
