year,ssp,zone,avg_tas,avg_hurs,avg_ps,avg_rho,avg_hdw,max_tas,min_rho,avg_tas_loess,avg_hurs_loess,avg_ps_loess,avg_rho_loess,avg_hdw_loess,max_tas_loess,min_rho_loess
2054,ssp126,Temperate,12.9129197651664,71.6163219178082,971.662982387476,1.1795285851272,2.73267145596869,54.072,0.81126,12.9025175489168,71.8644467801993,971.054121087061,1.17882546401655,2.77620278758938,54.6865914776013,0.812823170150872
2054,ssp245,Temperate,13.1623111545989,71.3077684931506,971.717998043052,1.17853449315068,2.84089097847358,55.603,0.804615,13.0941324709217,71.2004627713352,971.245479461642,1.17830273973517,2.86665888790607,54.9629787430206,0.811937196303664
2054,ssp370,Temperate,13.7618023483366,71.8068708414873,971.456559686889,1.17549223874755,2.8350042739726,57.625,0.806901,13.4746549377972,71.6016677315852,971.196390555123,1.17650284667416,2.82871413302977,55.9017999729977,0.810602935953134
2054,ssp585,Temperate,13.8407455968689,70.8820362035225,970.783377690802,1.17435762426614,2.86911250097847,55.788,0.815919,13.5594300806747,71.2653957845535,971.043574447009,1.17598681509891,2.86966523875465,55.8056955647879,0.810373155110574
2055,ssp126,Temperate,13.1297045009785,71.6338326810177,970.529142857142,1.17722673581213,2.75846790802348,53.295,0.810801,12.9098725934,71.8644868944904,971.04663142546,1.17878200972764,2.77578738859338,54.6936516649766,0.812704680071746
2055,ssp245,Temperate,12.9839882583171,71.5963005870842,970.914091976516,1.17834945988258,2.84404334246576,54.5150000000001,0.806502,13.1191141617227,71.1745092472375,971.259311128427,1.17821046733145,2.86657101829416,54.9729182361799,0.81189467746461
2055,ssp370,Temperate,13.7009726027398,71.0513154598826,971.323342465753,1.17569952837573,2.82036239921722,56.209,0.809346,13.5195215336804,71.5651785968182,971.195359901517,1.17630752479498,2.82740463053843,55.946439241941,0.810497619656593
2055,ssp585,Temperate,13.5156066536204,70.3958105675147,970.921244618395,1.17610668493151,2.91950928767123,55.365,0.80542,13.6175099445432,71.2075553152604,971.03569761837,1.17572554582619,2.86960284290267,55.9067961963094,0.810224072644969
2056,ssp126,Temperate,12.9982915851272,71.5091285714286,970.691015655577,1.17795772994129,2.83595719960861,54.781,0.815546,12.9151881575172,71.8677406476687,971.039367245142,1.17874785521847,2.77560590821555,54.6982890082105,0.812605933884234
2056,ssp245,Temperate,13.0187455968689,70.2302589041096,971.084367906066,1.17854823091976,2.92347733268102,54.951,0.815239,13.1432956548899,71.151854254348,971.269857434921,1.17811728803996,2.86649941629622,54.9851824228466,0.81185093974874
2056,ssp370,Temperate,13.1819921722114,71.3464837573386,970.696093933464,1.17721749510763,2.90056770645792,55.374,0.810656,13.5622207799119,71.5319932950688,971.194185000791,1.17612113481854,2.82623013753268,55.9916722481437,0.810389621049731
2056,ssp585,Temperate,13.5524794520548,71.66547925636,970.794183953033,1.1757023776908,2.85859116242661,56.374,0.801476,13.6741630140026,71.1540259319309,971.029538564627,1.17547239267657,2.86943324967571,56.0033108146371,0.810091832432095
2057,ssp126,Temperate,13.1157181996086,70.44972074364,971.083121330723,1.17798063013699,2.81371123287671,54.338,0.813321,12.9180837189523,71.8747259176364,971.032684615458,1.17872514664075,2.77569501338701,54.6999435151104,0.812533585881405
2057,ssp245,Temperate,13.189180039139,70.2471624266144,971.731136986301,1.17862126027397,2.84792621330724,54.3850000000001,0.816146,13.1663532615163,71.1333300656922,971.276218091583,1.17802346210896,2.8664614331296,55.0004682121984,0.811804277699794
2057,ssp370,Temperate,13.3992465753425,72.308795890411,971.389960861057,1.17703774363992,2.83106515264188,55.47,0.813225,13.6020658958349,71.5030471489757,971.193088343056,1.1759468327366,2.82523300388878,56.0378230180428,0.810277875156372
2057,ssp585,Temperate,14.0911350293542,71.2367845401173,971.455168297454,1.17407094129158,2.86788329941291,56.451,0.81342,13.7286648104662,71.1063107487684,971.025815178911,1.17523135263906,2.86912932941778,56.0934168292389,0.809981672608468
2058,ssp126,Temperate,13.0170136986302,71.5076851272016,971.213285714287,1.17851811937378,2.84527088649706,54.867,0.805744,12.9180157652409,71.8885244974985,971.02512934063,1.17871413161093,2.77610801822159,54.6976846784756,0.812475948612191
2058,ssp245,Temperate,13.4444285714286,71.1643731898239,971.451857142858,1.17691991193738,2.89938614481409,55.1760000000001,0.816867,13.1888309528471,71.1191703951821,971.278152626795,1.17792606678374,2.86645935347659,55.0169877116826,0.811753917909399
2058,ssp370,Temperate,13.493553816047,72.6046500978473,970.710338551859,1.17576722896282,2.82319610567514,56.88,0.813256,13.638362897363,71.4792986295478,971.189691695213,1.17578490985096,2.82451814202845,56.0822920874655,0.810155482167076
2058,ssp585,Temperate,14.0694833659491,70.0791395303327,971.531240704501,1.17429061643836,2.9065597221135,55.608,0.810018,13.7810772971644,71.0662099091846,971.022490897558,1.1749992830981,2.86869702935704,56.1777200451352,0.809898274554596
2059,ssp126,Temperate,12.2665381604697,73.6394037181996,970.596994129158,1.18097277103718,2.77229246966732,54.477,0.816542,12.9150525434677,71.9106770207675,971.01533555409,1.178712538805,2.77684178234858,54.6914170903027,0.812417860977108
2059,ssp245,Temperate,12.879493150685,71.8844452054794,970.906788649707,1.17886954403131,2.84349837181996,54.436,0.811562,13.2114536236606,71.1086305487809,971.276487501831,1.17782283501982,2.86647390073399,55.0327088712416,0.811700770456387
2059,ssp370,Temperate,13.9963835616439,71.1136604696673,970.31959295499,1.17308767123288,2.85083470254403,55.425,0.804382,13.6713643534871,71.4603059710691,971.182074243476,1.1756321672786,2.82411647579244,56.1227932320107,0.810019165535594
2059,ssp585,Temperate,13.5120861056752,70.2225017612525,970.303479452055,1.17556535616438,2.88278013111546,56.776,0.801181,13.8322366196584,71.0333383241338,971.017375359235,1.17476963775614,2.86816685400188,56.2585533585926,0.809839102601132
2049,ssp126,Subtropical,22.0216037735849,64.13565,962.512726415094,1.12809578301887,2.64890570754717,52.769,0.673351,21.9462298186596,64.0949715237958,962.650528347316,1.12863579672808,2.64339918608386,51.0441653263939,0.676150220013318
2049,ssp245,Subtropical,22.0368018867925,63.1332952830188,962.783122641509,1.12850596226415,2.70064481132076,51.521,0.674016,22.0530079822394,64.1550773152726,962.735560323861,1.1282873089016,2.65598769037563,51.4867851026549,0.67593297308457
2049,ssp370,Subtropical,22.0376226415095,65.3179490566038,962.804660377359,1.12822754716981,2.63897624528302,51.8780000000001,0.675349,22.1861729723081,64.7067713244552,962.801229295345,1.12774947419379,2.63755002690831,51.7257970291935,0.675250036686199
2049,ssp585,Subtropical,22.3263018867925,65.7709867924529,962.548933962264,1.12672019811321,2.63565074528302,51.37,0.675656,22.3511375422008,64.2433218731438,962.808736930285,1.12709462919397,2.6906198059154,51.6274529678314,0.675492788475816
2050,ssp126,Subtropical,21.8293018867925,63.8294179245283,962.644160377358,1.12918601886792,2.65726299056604,50.953,0.67699,21.9489387926469,64.0982245792877,962.649751333068,1.12862440330629,2.64367562081163,51.0305709042748,0.676039068378982
2050,ssp245,Subtropical,22.0978584905661,64.4110613207548,963.131358490566,1.12861003773585,2.64641952830189,51.381,0.675082,22.0750301199956,64.1508196089112,962.737436594543,1.12819699078589,2.65567261392172,51.4880855421148,0.675831949870456
2050,ssp370,Subtropical,22.0643584905661,65.1255113207547,962.609056603774,1.12805551886792,2.63274569811321,51.775,0.679009,22.2253466579428,64.6892953485004,962.800718371656,1.12758503037604,2.63650101783913,51.7855799536752,0.674989056314404
2050,ssp585,Subtropical,22.4923867924529,64.2065471698113,962.831669811321,1.12655390566038,2.655546,52.258,0.672363,22.4009614234958,64.1964468758689,962.809217812698,1.12689031379216,2.69060853122424,51.7241906828249,0.675395506544467
2051,ssp126,Subtropical,21.6315,63.6306839622642,962.806575471698,1.13021367924528,2.64790322641509,51.098,0.675952,21.9504794770718,64.1018493430636,962.649009592742,1.12861823340901,2.64395504657046,51.0133513694828,0.675921299267719
2051,ssp245,Subtropical,22.426141509434,64.3397688679246,962.908547169812,1.1269931509434,2.60767004716981,52.0700000000001,0.67746,22.096968533127,64.1485206842335,962.73901140631,1.12810656278607,2.65527543943693,51.4872900004069,0.675728917794497
2051,ssp370,Subtropical,22.717462264151,64.1188490566038,963.178641509434,1.1260195754717,2.60738588679245,53.663,0.674699,22.265289004702,64.6716941002736,962.799556263576,1.12741662507483,2.63539161699804,51.8466196067247,0.674709236386084
2051,ssp585,Subtropical,22.4055,64.5072084905661,962.584981132076,1.12659695283019,2.71917224528302,52.221,0.673001,22.4525926576922,64.1458091303282,962.809297341428,1.12667836038778,2.69047407477691,51.825690600138,0.675292175397171
2052,ssp126,Subtropical,22.0972547169812,64.2732839622642,962.890811320755,1.1282594245283,2.58775616037736,51.268,0.679824,21.9512057204024,64.1055574322352,962.648424932858,1.12861586593523,2.64423362486233,50.9938867433829,0.675801066308212
2052,ssp245,Subtropical,22.0628584905661,64.6680330188679,962.877056603773,1.12842566037736,2.69917606603774,52.6520000000001,0.669084,22.1188790022958,64.1468280406526,962.740444951946,1.12801607150224,2.65482375738617,51.485309655531,0.675625977264506
2052,ssp370,Subtropical,22.4563113207548,65.8103669811321,962.671066037737,1.12624946226415,2.60782776415094,51.525,0.669797,22.3056885341012,64.6539105866472,962.798014702384,1.12724588747734,2.63423747099348,51.9084999076772,0.674421846554136
2052,ssp585,Subtropical,22.4859056603774,62.9472084905661,963.182047169811,1.12710891509434,2.69692723584906,53.38,0.677673,22.5055411311795,64.0928642817058,962.809108734664,1.12646078061155,2.69025983426779,51.9299083753144,0.675185368054252
2053,ssp126,Subtropical,22.0703773584906,64.2043509433962,962.809150943396,1.12834574528302,2.65190747169811,50.0680000000001,0.673752,21.9514713711069,64.1090604639144,962.648119159939,1.12861587978393,2.64450751718923,50.9735570473398,0.675682523129145
2053,ssp245,Subtropical,22.1619339622642,64.4368877358491,962.360867924528,1.12733719811321,2.64472033962264,51.792,0.675506,22.140817308164,64.1443891775816,962.741897424239,1.12792556353453,2.65434515823437,51.483055685487,0.675525228688298
2053,ssp370,Subtropical,22.5258018867925,64.2659754716981,962.788698113208,1.12637055660377,2.62210300943396,52.283,0.675496,22.346233767656,64.6358878144935,962.796365419358,1.12707444677076,2.63305422643391,51.9708047758683,0.674138156471456
2053,ssp585,Subtropical,22.433,63.7602235849057,963.045358490566,1.12707373584906,2.69217743396226,51.374,0.676478,22.5593167303475,64.0390679751862,962.808785210595,1.12623958609419,2.69000920739126,52.0347996638977,0.675077657536035
2054,ssp126,Subtropical,21.8136792452831,63.9588603773585,962.524528301886,1.1291396509434,2.70694789622642,51.484,0.678541,21.9516302776534,64.1120700552131,962.648214080504,1.1286168538541,2.64477288505312,50.9537423027187,0.675569823359201
2054,ssp245,Subtropical,22.1825754716981,64.6256849056604,962.533113207547,1.12737150943396,2.64464350943396,50.581,0.675579,22.1628392313936,64.1398515944336,962.743529015973,1.12783508548305,2.65386723244644,51.4814392682746,0.675428772473687
2054,ssp370,Subtropical,22.4745849056604,65.1821443396227,962.97129245283,1.1266911509434,2.62016762264151,53.146,0.674846,22.3866132268818,64.6175687906847,962.794880145776,1.12690393214228,2.63185752992778,52.0331181306333,0.673869435790941
2054,ssp585,Subtropical,22.9870471698113,63.7513594339623,963.056273584906,1.12477529245283,2.72836288679245,52.794,0.679617,22.6134293415856,63.9858758559536,962.808459987409,1.12601678846641,2.68976559184168,52.1383201214318,0.674971616862845
2055,ssp126,Subtropical,22.0738773584906,63.4810283018868,962.636009433963,1.12818602830189,2.6086813490566,49.906,0.673659,21.9520362885101,64.1142978232431,962.648831501075,1.12861736704472,2.64502588995601,50.9358225308843,0.675467120627062
2055,ssp245,Subtropical,22.0458962264151,64.7717339622641,962.156726415095,1.12753393396226,2.68790978301887,50.826,0.67797,22.1850005526465,64.1318627906219,962.745499919935,1.12774468394792,2.65341757048731,51.4813715818937,0.675338709028488
2055,ssp370,Subtropical,22.3279811320755,64.595562264151,963.036867924528,1.12749833018868,2.62171983018868,52.429,0.675442,22.4265154332941,64.5988965220932,962.793830612918,1.12673597277908,2.63066302808354,52.0950238913078,0.673626954165489
2055,ssp585,Subtropical,22.7188867924529,63.042820754717,962.877264150944,1.12572870754717,2.70909038679245,51.035,0.674244,22.6673888512835,63.9347435691924,962.808266283295,1.12579439935896,2.68957238531342,52.2384254034603,0.674869819055006
2056,ssp126,Subtropical,22.0935471698113,63.0541358490566,962.686933962264,1.1281888490566,2.65957216037736,51.345,0.672759,21.9530432521451,64.1154553851162,962.650093228172,1.12861599825479,2.64526269339987,50.9211777532018,0.675378568561413
2056,ssp245,Subtropical,21.9246603773585,63.9538556603774,962.960179245283,1.12907158490566,2.62058075471698,51.892,0.682811,22.2073570525849,64.1190702655594,962.74797032891,1.12765440552925,2.65302376282189,51.483763804344,0.675257138760514
2056,ssp370,Subtropical,22.4060377358491,62.9288830188679,962.908952830189,1.12718124528302,2.67013618867925,51.827,0.664239,22.4656289084084,64.5798140155915,962.79348855206,1.12657219786834,2.62948636750964,52.1561059772271,0.673421981247994
2056,ssp585,Subtropical,22.8382358490566,63.227408490566,962.836320754717,1.12518345283019,2.67033162264151,52.0220000000001,0.673173,22.7207051458307,63.8871267600868,962.808337316442,1.12557443040254,2.68947298550087,52.3330711655269,0.674774837132843
2057,ssp126,Subtropical,22.0576226415094,62.5464886792453,962.800113207548,1.12850519811321,2.63442121698113,50.853,0.671464,21.9550050170265,64.1152543579443,962.652121068318,1.12861132638329,2.64547945688669,50.911187991036,0.675308320790937
2057,ssp245,Subtropical,22.1180943396227,64.1704603773585,962.717707547169,1.12799921698113,2.64381112264151,50.871,0.67406,22.2299645118707,64.1001215186593,962.751100435685,1.12756429682717,2.6527133999151,51.4895271136254,0.675186162077581
2057,ssp370,Subtropical,22.7529339622642,64.1638160377359,963.034971698113,1.12577179245283,2.64293325471698,53.1810000000001,0.666156,22.5036421737401,64.5602642780517,962.794125694483,1.12641423659725,2.62834319481454,52.2159483077267,0.673265786691356
2057,ssp585,Subtropical,22.7451886792453,64.5208537735849,962.892386792453,1.12552768867925,2.66800743396226,53.215,0.677093,22.7728881116168,63.8444810738212,962.808806305037,1.12535889322788,2.6895107900984,52.4202130631754,0.674689244116682
2058,ssp126,Subtropical,21.9106886792453,64.9121169811321,962.606481132076,1.1285883490566,2.65510576415094,51.718,0.672626,21.9574862129083,64.1146125477321,962.655317695322,1.12860575782317,2.64560375058763,50.9028692948839,0.675254776238429
2058,ssp245,Subtropical,22.2947735849057,64.9129367924529,963.069330188679,1.1276161509434,2.63919161320755,52.157,0.674124,22.2530988718798,64.0733575929863,962.75444550614,1.1274729250454,2.6524735839743,51.4946708210599,0.675130219955491
2058,ssp370,Subtropical,22.4644150943397,64.6980943396226,962.815528301887,1.1266580754717,2.59113698113208,52.7000000000001,0.672667,22.5402497648123,64.5403001299348,962.794959341993,1.12626264486695,2.62722490345708,52.2764121826391,0.673144981338292
2058,ssp585,Subtropical,23.0067924528302,63.5664594339623,962.96179245283,1.12454770754717,2.69411677358491,51.2240000000001,0.673514,22.8248639952084,63.8059229282492,962.808797359201,1.12514292054167,2.68960994892481,52.5004315659979,0.674611519225809
2059,ssp126,Subtropical,21.6811603773585,66.3440613207547,962.372056603773,1.12924256603774,2.64387706603773,49.079,0.676722,21.9597963814425,64.1145693239309,962.659818122799,1.12860248954995,2.64559037410109,50.8926403023774,0.675212705351598
2059,ssp245,Subtropical,22.4065094339623,63.7127650943396,962.780547169811,1.12701670754717,2.70842310377358,50.999,0.676356,22.2769019384654,64.0391531860171,962.757520196086,1.12737918075463,2.65226425198904,51.495440425073,0.67509017195463
