ID,AreaCode,Airport_ID,Airport_Ctry,RWY_ID,Length,Latitude,Longitude,TODA_day,TODA_night,Unit_TODA
24544,NULL,SJJL,SB,RW34,4971,S11473321,W045573783,4971,NULL,FT
24545,NULL,SJOG,SB,RW03,4300,S09530928,W063025536,4300,NULL,FT
24546,NULL,SJOG,SB,RW21,4300,S09522875,W063024247,4300,NULL,FT
24547,NULL,SJQN,SB,RW13,4862,S18264318,W050245643,4862,NULL,FT
24548,NULL,SJQN,SB,RW31,4862,S18270156,W050240974,4862,NULL,FT
24551,NULL,SJRW,SB,RW10,5249,S19203135,W052414918,5249,NULL,FT
24552,NULL,SJRW,SB,RW28,5249,S19202465,W052405482,5249,NULL,FT
24553,NULL,SJVO,SB,RW10,3616,S15535798,W052144631,3616,NULL,FT
24554,NULL,SJVO,SB,RW28,3616,S15535718,W052140927,3616,NULL,FT
24555,NULL,SJWX,SB,RW09,3609,S22343513,W052302944,3609,NULL,FT
24556,NULL,SJWX,SB,RW27,3609,S22342487,W052295256,3609,NULL,FT
24557,NULL,SJXS,SB,RW08,4921,S16063470,W039221423,4921,NULL,FT
24558,NULL,SJXS,SB,RW26,4921,S16060237,W039213643,4921,NULL,FT
24559,NULL,MAO_,SA,RW06,4101,S37484548,W067395574,4101,NULL,FT
24560,NULL,MAO_,SA,RW24,4101,S37482498,W067391149,4101,NULL,FT
24561,NULL,MGI_,SA,RW17,4139,S34103653,W058145582,4139,NULL,FT
24562,NULL,MGI_,SA,RW35,4139,S34111590,W058144228,4139,NULL,FT
24563,NULL,MIN_,SA,RW01,3613,S28372628,W061361579,3613,NULL,FT
24564,NULL,MIN_,SA,RW19,3613,S28365095,W061360943,3613,NULL,FT
24565,NULL,MUQ_,SA,RW17,3119,S36031587,W063375173,3119,NULL,FT
24566,NULL,MUQ_,SA,RW35,3119,S36034671,W063375254,3119,NULL,FT
24567,NULL,SNAB,SB,RW13,4091,S07350562,W040322731,4091,NULL,FT
24568,NULL,SNAB,SB,RW31,4091,S07351902,W040314852,4091,NULL,FT
24573,NULL,SNAL,SB,RW10,3117,S09463349,W036380025,3117,NULL,FT
24574,NULL,SNAL,SB,RW28,3117,S09462909,W036372998,3117,NULL,FT
24575,NULL,SNAX,SB,RW12,5577,S22381241,W050275004,5577,NULL,FT
24576,NULL,SNAX,SB,RW30,5577,S22382592,W050265295,5577,NULL,FT
24577,NULL,SNAZ,SB,RW15,3609,S12592707,W039383881,3609,NULL,FT
24578,NULL,SNAZ,SB,RW33,3609,S12594716,W039380862,3609,NULL,FT
24579,NULL,SNBD,SB,RW15,3478,S09273076,W040494000,3478,NULL,FT
24580,NULL,SNBD,SB,RW33,3478,S09275572,W040491526,3478,NULL,FT
24581,NULL,SNBJ,SB,RW10,3740,S08204491,W036264694,3740,NULL,FT
24582,NULL,SNBJ,SB,RW28,3740,S08204162,W036261522,3740,NULL,FT
24583,NULL,SNBL,SB,RW04,3937,S15523651,W038522600,3937,NULL,FT
24584,NULL,SNBL,SB,RW22,3937,S15515961,W038521179,3937,NULL,FT
24585,NULL,SNBM,SB,RW12,3740,S21073186,W042235944,3740,NULL,FT
24586,NULL,SNBM,SB,RW30,3740,S21073574,W042232016,3740,NULL,FT
24591,NULL,SNBZ,SB,RW18,3937,S13290722,W042135163,3937,NULL,FT
24592,NULL,SNBZ,SB,RW36,3937,S13294375,W042133784,3937,NULL,FT
24593,NULL,SNCI,SB,RW01,4370,S01141498,W047115655,4370,NULL,FT
24594,NULL,SNCI,SB,RW19,4370,S01133221,W047120347,4370,NULL,FT
24595,NULL,SNCS,SB,RW11,3940,S07031097,W040214998,3940,NULL,FT
24596,NULL,SNCS,SB,RW29,3940,S07031076,W040211091,3940,NULL,FT
24597,NULL,SNCT,SB,RW01,3542,S19434856,W042064109,3542,NULL,FT
24598,NULL,SNCT,SB,RW19,3542,S19431354,W042064570,3542,NULL,FT
24599,NULL,SNCX,SB,RW14,4275,S19290195,W040350484,4275,NULL,FT
24600,NULL,SNCX,SB,RW32,4275,S19292438,W040342695,4275,NULL,FT
24601,NULL,SNCZ,SB,RW07,3475,S20242408,W042551256,3475,NULL,FT
24602,NULL,SNCZ,SB,RW25,3475,S20235988,W042544649,3475,NULL,FT
24603,NULL,SNDC,SB,RW05,4439,S08020955,W049590075,4439,NULL,FT
24604,NULL,SNDC,SB,RW23,4439,S08013483,W049583357,4439,NULL,FT
24605,NULL,SNDN,SB,RW12,3825,S21275273,W042435771,3825,NULL,FT
24606,NULL,SNDN,SB,RW30,3825,S21280211,W042431696,3825,NULL,FT
24607,NULL,SNEU,SB,RW18,3800,S10312105,W039020521,3800,NULL,FT
24608,NULL,SNEU,SB,RW36,3800,S10315558,W039014997,3800,NULL,FT
24609,NULL,SNEW,SB,RW11,4669,S19394540,W050572910,4669,NULL,FT
24610,NULL,SNEW,SB,RW29,4669,S19394510,W050564030,4669,NULL,FT
24611,NULL,SNFI,SB,RW02,4921,S18234042,W048514475,4921,NULL,FT
24612,NULL,SNFI,SB,RW20,4921,S18225158,W048513922,4921,NULL,FT
24615,NULL,SNFW,SB,RW15,3770,S08231318,W042150996,3770,NULL,FT
24616,NULL,SNFW,SB,RW33,3770,S08233706,W042144105,3770,NULL,FT
24617,NULL,SNGA,SB,RW06,4345,S20385776,W040294012,4345,NULL,FT
24618,NULL,SNGA,SB,RW24,4345,S20383223,W040291716,4345,NULL,FT
24619,NULL,SNGG,SB,RW16,3940,S09031187,W044222927,3940,NULL,FT
24620,NULL,SNGG,SB,RW34,3940,S09034034,W044220231,3940,NULL,FT
24621,NULL,SNGT,SB,RW06,4560,S11264708,W042312182,4560,NULL,FT
24622,NULL,SNGT,SB,RW24,4560,S11261301,W042305189,4560,NULL,FT
24623,NULL,SNHG,SB,RW01,3154,S12202647,W049371061,3154,NULL,FT
24624,NULL,SNHG,SB,RW19,3154,S12195560,W049371574,3154,NULL,FT
24625,NULL,SNIB,SB,RW14,3937,S12295098,W040162922,3937,NULL,FT
24626,NULL,SNIB,SB,RW32,3937,S12300868,W040155372,3937,NULL,FT
24627,NULL,SNIE,SB,RW10,4490,S14005002,W042300249,4490,NULL,FT
24628,NULL,SNIE,SB,RW28,4490,S14003701,W042291890,4490,NULL,FT
24629,NULL,SNIG,SB,RW16,4626,S06203167,W039175382,4626,NULL,FT
24630,NULL,SNIG,SB,RW34,4626,S06210413,W039172138,4626,NULL,FT
24631,NULL,SNIP,SB,RW11,4600,S15143906,W040170136,4600,NULL,FT
24632,NULL,SNIP,SB,RW29,4600,S15144101,W040161444,4600,NULL,FT
24633,NULL,SNIT,SB,RW16,3865,S12095197,W043133165,3865,NULL,FT
24634,NULL,SNIT,SB,RW34,3865,S12102203,W043130744,3865,NULL,FT
24637,NULL,SDIY,SB,RW13,4921,S12115510,W038544860,4921,NULL,FT
24638,NULL,SDIY,SB,RW31,4921,S12120690,W038540040,4921,NULL,FT
24639,NULL,SNJF,SB,RW02,4758,S10300778,W040291416,4758,NULL,FT
24640,NULL,SNJF,SB,RW20,4758,S10292015,W040291511,4758,NULL,FT
24641,NULL,SNJI,SB,RW02,3937,S17113189,W044385717,3937,NULL,FT
24642,NULL,SNJI,SB,RW20,3937,S17105308,W044385862,3937,NULL,FT
24645,NULL,SNJN,SB,RW08,3937,S15283640,W044232470,3937,NULL,FT
24646,NULL,SNJN,SB,RW26,3937,S15281510,W044225070,3937,NULL,FT
24649,NULL,SNJP,SB,RW06,4235,S17473129,W046072823,4235,NULL,FT
24650,NULL,SNJP,SB,RW24,4235,S17470100,W046065788,4235,NULL,FT
24651,NULL,SNJQ,SB,RW11,3904,S16263193,W041023304,3904,NULL,FT
24652,NULL,SNJQ,SB,RW29,3904,S16262996,W041015265,3904,NULL,FT
24653,NULL,SNJR,SB,RW07,4553,S21052027,W044135107,4553,NULL,FT
24654,NULL,SNJR,SB,RW25,4553,S21045529,W044131103,4553,NULL,FT
24655,NULL,SNJV,SB,RW09,6113,S16000652,W043444659,6113,NULL,FT
24656,NULL,SNJV,SB,RW27,6113,S15593866,W043435093,6113,NULL,FT
24657,NULL,SNJW,SB,RW02,3543,S20024267,W047251889,3543,NULL,FT
24658,NULL,SNJW,SB,RW20,3543,S20020773,W047251607,3543,NULL,FT
24659,NULL,SNKI,SB,RW06,3937,S20501889,W041112104,3937,NULL,FT
24660,NULL,SNKI,SB,RW24,3937,S20494780,W041105532,3937,NULL,FT
24661,NULL,SNKK,SB,RW14,3235,S06261025,W037045865,3235,NULL,FT
24662,NULL,SNKK,SB,RW32,3235,S06262373,W037042955,3235,NULL,FT
24663,NULL,SNKO,SB,RW13,3605,S11595197,W042382259,3605,NULL,FT
24664,NULL,SNKO,SB,RW31,3605,S12000367,W042374860,3605,NULL,FT
24665,NULL,SNKR,SB,RW11,3510,S10270714,W045082987,3510,NULL,FT
24666,NULL,SNKR,SB,RW29,3510,S10270995,W045075488,3510,NULL,FT
24667,NULL,SNLA,SB,RW09,4836,S06340136,W049435288,4880,NULL,FT
24668,NULL,SNLA,SB,RW27,4836,S06334266,W049430822,4880,NULL,FT
24669,NULL,SNLI,SB,RW17,3937,S19090340,W045295170,3937,NULL,FT
24670,NULL,SNLI,SB,RW35,3937,S19093690,W045293070,3937,NULL,FT
24671,NULL,SNLQ,SB,RW11,5100,S14035623,W050252327,5100,NULL,FT
24672,NULL,SNLQ,SB,RW29,5100,S14035741,W050243149,5100,NULL,FT
24673,NULL,SNLY,SB,RW05,3281,S20035533,W045332521,3281,NULL,FT
24674,NULL,SNLY,SB,RW23,3281,S20032667,W045330973,3281,NULL,FT
24675,NULL,SNMC,SB,RW12,4324,S13012673,W042404177,4324,NULL,FT
24676,NULL,SNMC,SB,RW30,4324,S13013341,W042395849,4324,NULL,FT
24677,NULL,SNMK,SB,RW11,4987,S15053576,W043591006,4987,NULL,FT
24678,NULL,SNMK,SB,RW29,4987,S15053400,W043581923,4987,NULL,FT
24679,NULL,SNMU,SB,RW05,4593,S18031649,W039520112,4593,NULL,FT
24680,NULL,SNMU,SB,RW23,4593,S18023542,W039514090,4593,NULL,FT
24681,NULL,SNND,SB,RW16,3190,S18555879,W049283031,3190,NULL,FT
24682,NULL,SNND,SB,RW34,3190,S18561975,W049281074,3190,NULL,FT
24683,NULL,SNNH,SB,RW13,4269,S14174625,W043481015,4269,NULL,FT
24684,NULL,SNNH,SB,RW31,4269,S14180275,W043473017,4269,NULL,FT
24687,NULL,SNNU,SB,RW10,3937,S17492571,W040200726,3937,NULL,FT
24688,NULL,SNNU,SB,RW28,3937,S17492078,W040192618,3937,NULL,FT
24689,NULL,SNOB,SB,RW10,3730,S03404610,W040202904,3730,NULL,FT
24690,NULL,SNOB,SB,RW28,3730,S03404182,W040195540,3730,NULL,FT
24691,NULL,SNOF,SB,RW06,3455,S22180138,W046234529,3455,NULL,FT
24692,NULL,SNOF,SB,RW24,3455,S22173730,W046231915,3455,NULL,FT
24693,NULL,SNOG,SB,RW16,4861,S05392258,W035250355,4861,NULL,FT
24694,NULL,SNOG,SB,RW34,4861,S05400037,W035243363,4861,NULL,FT
24695,NULL,SNOS,SB,RW14,4923,S20434177,W046400462,4923,NULL,FT
24696,NULL,SNOS,SB,RW32,4923,S20441037,W046392264,4923,NULL,FT
24697,NULL,SNOU,SB,RW03,3903,S08084612,W070203453,3903,NULL,FT
24698,NULL,SNOU,SB,RW21,3903,S08081022,W070201995,3903,NULL,FT
24699,NULL,SNOZ,SB,RW09,3281,S02312484,W044073006,3281,NULL,FT
24700,NULL,SNOZ,SB,RW27,3281,S02310616,W044070354,3281,NULL,FT
24701,NULL,SNPA,SB,RW12,3740,S19503020,W044362350,3740,NULL,FT
24702,NULL,SNPA,SB,RW30,3740,S19503660,W044354480,3740,NULL,FT
24703,NULL,SNPC,SB,RW14,4285,S07033358,W041314424,4285,NULL,FT
24704,NULL,SNPC,SB,RW32,4285,S07035325,W041310654,4285,NULL,FT
24707,NULL,SNPJ,SB,RW05,3940,S18545142,W046590714,3940,NULL,FT
24708,NULL,SNPJ,SB,RW23,3940,S18541653,W046584859,3940,NULL,FT
24713,NULL,SNQD,SB,RW15,4030,S06465680,W038141690,4030,NULL,FT
24714,NULL,SNQD,SB,RW33,4030,S06471840,W038134370,4030,NULL,FT
24715,NULL,SNQU,SB,RW07,4593,S13020687,W041265684,4593,NULL,FT
24716,NULL,SNQU,SB,RW25,4593,S13013767,W041262033,4593,NULL,FT
24717,NULL,SNQV,SB,RW09,3937,S18450460,W044274460,3937,NULL,FT
24718,NULL,SNQV,SB,RW27,3937,S18445110,W044270600,3937,NULL,FT
24719,NULL,SNQX,SB,RW14,3937,S04583881,W038593410,3937,NULL,FT
24720,NULL,SNQX,SB,RW32,3937,S04585052,W038585685,3937,NULL,FT
24723,NULL,SNRD,SB,RW11,3935,S17174890,W039163670,3935,NULL,FT
24724,NULL,SNRD,SB,RW29,3935,S17174770,W039155610,3935,NULL,FT
24725,NULL,SNRE,SB,RW10,4265,S12410213,W043523813,4265,NULL,FT
24726,NULL,SNRE,SB,RW28,4265,S12405465,W043515570,4265,NULL,FT
24727,NULL,SNRH,SB,RW13,4101,S21021439,W045524007,4101,NULL,FT
24728,NULL,SNRH,SB,RW31,4101,S21022961,W045515993,4101,NULL,FT
24729,NULL,SNRM,SB,RW11,4429,S09344630,W042071890,4429,NULL,FT
24730,NULL,SNRM,SB,RW29,4429,S09344570,W042063380,4429,NULL,FT
24731,NULL,SNRR,SB,RW04,3660,S04092243,W050095202,3660,NULL,FT
24732,NULL,SNRR,SB,RW22,3660,S04084701,W050094381,3660,NULL,FT
24733,NULL,SNSO,SB,RW02,3020,S18364543,W043252555,3020,NULL,FT
24734,NULL,SNSO,SB,RW20,3020,S18361564,W043252817,3020,NULL,FT
24735,NULL,SNST,SB,RW17,3937,S12053313,W041383569,3937,NULL,FT
24736,NULL,SNST,SB,RW35,3937,S12060748,W041381701,3937,NULL,FT
24737,NULL,SNSW,SB,RW06,3609,S00420521,W048312213,3609,NULL,FT
24738,NULL,SNSW,SB,RW24,3609,S00413791,W048305909,3609,NULL,FT
24739,NULL,SNTB,SB,RW09,3450,S07433072,W037372366,3450,NULL,FT
24740,NULL,SNTB,SB,RW27,3450,S07431864,W037365154,3450,NULL,FT
24741,NULL,SNTD,SB,RW09,4364,S16351544,W046302564,4364,NULL,FT
24742,NULL,SNTD,SB,RW27,4364,S16350519,W046294205,4364,NULL,FT
24743,NULL,SNTF,SB,RW11,4750,S17312804,W039403257,4750,NULL,FT
24744,NULL,SNTF,SB,RW29,4750,S17312844,W039394181,4750,NULL,FT
24745,NULL,SNTG,SB,RW18,3373,S08362693,W041000846,3373,NULL,FT
24746,NULL,SNTG,SB,RW36,3373,S08365879,W040595818,3373,NULL,FT
24747,NULL,SNTL,SB,RW10,4060,S04513082,W040224851,4060,NULL,FT
24748,NULL,SNTL,SB,RW28,4060,S04512555,W040220866,4060,NULL,FT
24749,NULL,SNTO,SB,RW11,3904,S17533159,W041310921,3904,NULL,FT
24750,NULL,SNTO,SB,RW29,3904,S17533310,W041302883,3904,NULL,FT
24751,NULL,SNTR,SB,RW10,3900,S11442089,W040342956,3900,NULL,FT
24752,NULL,SNTR,SB,RW28,3900,S11441344,W040335105,3900,NULL,FT
24753,NULL,SNTT,SB,RW09,4921,S18453854,W045065097,4921,NULL,FT
24754,NULL,SNTT,SB,RW27,4921,S18452048,W045060346,4921,NULL,FT
24757,NULL,SNUB,SB,RW16,3556,S21070690,W042530638,3556,NULL,FT
24758,NULL,SNUB,SB,RW34,3556,S21073232,W042524037,3556,NULL,FT
24759,NULL,SNUJ,SB,RW11,3445,S08465724,W039523671,3445,NULL,FT
24760,NULL,SNUJ,SB,RW29,3445,S08465350,W039520270,3445,NULL,FT
24765,NULL,SNUT,SB,RW06,4665,S12063790,W041044317,4665,NULL,FT
24766,NULL,SNUT,SB,RW24,4665,S12060203,W041041329,4665,NULL,FT
24767,NULL,SNUW,SB,RW16,3465,S08031488,W037193716,3465,NULL,FT
24768,NULL,SNUW,SB,RW34,3465,S08034202,W037191627,3465,NULL,FT
24769,NULL,SNVR,SB,RW08,4265,S13014180,W038401445,4265,NULL,FT
24770,NULL,SNVR,SB,RW26,4265,S13011632,W038393959,4265,NULL,FT
24773,NULL,SNXG,SB,RW14,4925,S06461619,W049220112,4925,NULL,FT
24774,NULL,SNXG,SB,RW32,4925,S06464289,W049212020,4925,NULL,FT
24775,NULL,SNXH,SB,RW09,5950,S04305716,W044013932,5950,NULL,FT
24776,NULL,SNXH,SB,RW27,5950,S04303823,W044004358,5950,NULL,FT
24777,NULL,SNXQ,SB,RW13,4593,S10495427,W042412159,4593,NULL,FT
24778,NULL,SNXQ,SB,RW31,4593,S10501093,W042403866,4593,NULL,FT
24779,NULL,SNXX,SB,RW16,7235,S05223630,W035320590,7235,NULL,FT
24780,NULL,SNXX,SB,RW34,7235,S05232949,W035311847,7235,NULL,FT
24783,NULL,SNYT,SB,RW03,5605,S13500964,W041181259,5605,NULL,FT
24784,NULL,SNYT,SB,RW21,5605,S13491438,W041180364,5605,NULL,FT
24785,NULL,SNYU,SB,RW18,5042,S19423752,W050131809,5042,NULL,FT
24786,NULL,SNYU,SB,RW36,5042,S19432620,W050130614,5042,NULL,FT
24787,NULL,SNZK,SB,RW12,5118,S15012389,W044024644,5118,NULL,FT
24788,NULL,SNZK,SB,RW30,5118,S15013119,W044015467,5118,NULL,FT
24789,NULL,SNZP,SB,RW12,3609,S14311817,W040210031,3609,NULL,FT
24790,NULL,SNZP,SB,RW30,3609,S14312439,W040202399,3609,NULL,FT
24791,NULL,OEL_,SA,RW09,6937,S39170857,W065370328,6937,NULL,FT
24792,NULL,OEL_,SA,RW27,6937,S39171518,W065355326,6937,NULL,FT
24793,NULL,OMA_,SA,RW09,3117,S38244790,W068443370,3117,NULL,FT
24794,NULL,OMA_,SA,RW27,3117,S38245120,W068435490,3117,NULL,FT
24797,NULL,SSAB,SB,RW05,3940,S23460017,W050155892,3940,NULL,FT
24798,NULL,SSAB,SB,RW23,3940,S23452783,W050153500,3940,NULL,FT
24799,NULL,SSAD,SB,RW11,5715,S18454742,W052553285,5715,NULL,FT
24800,NULL,SSAD,SB,RW29,5715,S18455341,W052543353,5715,NULL,FT
24801,NULL,SSAN,SB,RW07,3285,S23014512,W050135501,3285,NULL,FT
24802,NULL,SSAN,SB,RW25,3285,S23013174,W050132322,3285,NULL,FT
24803,NULL,SSAY,SB,RW05,3950,S20292798,W054290903,3950,NULL,FT
24804,NULL,SSAY,SB,RW23,3950,S20285250,W054285144,3950,NULL,FT
24807,NULL,SSBC,SB,RW11,3541,S20433444,W051355113,3541,NULL,FT
24808,NULL,SSBC,SB,RW29,3541,S20433725,W051351395,3541,NULL,FT
24811,NULL,SSBQ,SB,RW15,4704,S21442251,W052290946,4704,NULL,FT
24812,NULL,SSBQ,SB,RW33,4704,S21445245,W052283733,4704,NULL,FT
24815,NULL,SSBY,SB,RW18,4592,S20053619,W056474389,4592,NULL,FT
24816,NULL,SSBY,SB,RW36,4592,S20062035,W056473223,4592,NULL,FT
24817,NULL,SCA_,SA,RW10,5759,S30572031,W061320373,4724,NULL,FT
24818,NULL,SCA_,SA,RW28,5759,S30572992,W061311064,4724,NULL,FT
24819,NULL,SSCT,SB,RW04,3990,S23414792,W052384048,3990,NULL,FT
24820,NULL,SSCT,SB,RW22,3990,S23411230,W052382186,3990,NULL,FT
24821,NULL,SDL_,SA,RW13,2855,S35360745,W059485693,2855,NULL,FT
24822,NULL,SDL_,SA,RW18,3934,S35355609,W059485983,3934,NULL,FT
24823,NULL,SDL_,SA,RW31,2855,S35362674,W059483169,2855,NULL,FT
24824,NULL,SDL_,SA,RW36,3934,S35363504,W059490019,3934,NULL,FT
24827,NULL,SSFB,SB,RW07,4335,S26034401,W053040916,4335,NULL,FT
24828,NULL,SSFB,SB,RW25,4335,S26032227,W053032770,4335,NULL,FT
24831,NULL,SSFI,SB,RW05,6694,S22114105,W055350491,6694,NULL,FT
24832,NULL,SSFI,SB,RW23,6694,S22105370,W055341527,6694,NULL,FT
24839,NULL,SSGA,SB,RW14,3937,S29155529,W051321009,3937,NULL,FT
24840,NULL,SSGA,SB,RW32,3937,S29162230,W051313795,3937,NULL,FT
24841,NULL,SSGB,SB,RW01,3248,S25530987,W048364355,3248,NULL,FT
24842,NULL,SSGB,SB,RW19,3248,S25523730,W048364363,3248,NULL,FT
24843,NULL,SSGC,SB,RW01,3935,S20273160,W055452620,3935,NULL,FT
24844,NULL,SSGC,SB,RW19,3935,S20265257,W055452731,3935,NULL,FT
24845,NULL,SSGF,SB,RW02,3975,S20121775,W053133277,3975,NULL,FT
24846,NULL,SSGF,SB,RW20,3975,S20113898,W053132654,3975,NULL,FT
24847,NULL,SSGW,SB,RW05,3285,S24132620,W053025080,3285,NULL,FT
24848,NULL,SSGW,SB,RW23,3285,S24130020,W053022950,3285,NULL,FT
24849,NULL,SSHK,SB,RW06,4274,S22353361,W055351975,4274,NULL,FT
24850,NULL,SSHK,SB,RW24,4274,S22350772,W055345230,4274,NULL,FT
24851,NULL,SSHX,SB,RW18,4141,S23550282,W055180758,4141,NULL,FT
24852,NULL,SSHX,SB,RW36,4141,S23554157,W055175293,4141,NULL,FT
24853,NULL,SSHZ,SB,RW15,3445,S27380472,W054203259,3445,NULL,FT
24854,NULL,SSHZ,SB,RW33,3445,S27383113,W054200875,3445,NULL,FT
24857,NULL,SSIF,SB,RW16,4233,S23332460,W054020035,4233,NULL,FT
24858,NULL,SSIF,SB,RW34,4233,S23340001,W054013598,4233,NULL,FT
24859,NULL,SSIJ,SB,RW18,4185,S28214716,W053505490,4185,NULL,FT
24860,NULL,SSIJ,SB,RW36,4185,S28222171,W053504228,4185,NULL,FT
24863,NULL,SSJI,SB,RW18,3117,S21291984,W056091267,3117,NULL,FT
24864,NULL,SSJI,SB,RW36,3117,S21295014,W056090585,3117,NULL,FT
24865,NULL,SSJP,SB,RW07,4154,S22533302,W051553760,4155,NULL,FT
24866,NULL,SSJP,SB,RW25,4154,S22532197,W051552205,4155,NULL,FT
24867,NULL,SSKG,SB,RW06,3609,S20303099,W054314608,3609,NULL,FT
24868,NULL,SSKG,SB,RW24,3609,S20300773,W054311723,3609,NULL,FT
24869,NULL,SSKN,SB,RW09,3410,S27400596,W053485086,3410,NULL,FT
24870,NULL,SSKN,SB,RW27,3410,S27395765,W053481389,3410,NULL,FT
24871,NULL,SSKS,SB,RW12,3345,S30000148,W052564494,3345,NULL,FT
24872,NULL,SSKS,SB,RW30,3345,S30001195,W052560907,3345,NULL,FT
24873,NULL,SSKU,SB,RW11,4532,S27171210,W050364263,4532,NULL,FT
24874,NULL,SSKU,SB,RW29,4532,S27171237,W050355240,4532,NULL,FT
24875,NULL,SSKW,SB,RW16,6863,S11291323,W061271449,6863,NULL,FT
24876,NULL,SSKW,SB,RW34,6863,S11301651,W061264903,6863,NULL,FT
24877,NULL,SSLN,SB,RW07,3565,S27094660,W049324922,3565,NULL,FT
24878,NULL,SSLN,SB,RW25,3565,S27092652,W049321677,3565,NULL,FT
24879,NULL,SSLO,SB,RW05,3630,S22551548,W053090863,3630,NULL,FT
24880,NULL,SSLO,SB,RW23,3630,S22544755,W053084451,3630,NULL,FT
24881,NULL,SMC_,SA,RW18,5636,S26395789,W066012719,5636,NULL,FT
24882,NULL,SMC_,SA,RW36,5636,S26405353,W066013212,5636,NULL,FT
24883,NULL,SSMD,SB,RW13,3937,S25183048,W054043294,3937,NULL,FT
24884,NULL,SSMD,SB,RW31,3937,S25184823,W054035470,3937,NULL,FT
24885,NULL,SSMR,SB,RW17,4318,S24312725,W051391710,4318,NULL,FT
24886,NULL,SSMR,SB,RW35,4318,S24320563,W051385628,4318,NULL,FT
24887,NULL,SSMT,SB,RW05,3161,S31061669,W050544020,3161,NULL,FT
24888,NULL,SSMT,SB,RW23,3161,S31055204,W050541781,3161,NULL,FT
24889,NULL,SSMY,SB,RW02,4337,S25234596,W054160286,4337,NULL,FT
24890,NULL,SSMY,SB,RW20,4337,S25230342,W054160313,4337,NULL,FT
24893,NULL,SNY_,SA,RW09,2771,S33233064,W060120795,2771,NULL,FT
24894,NULL,SNY_,SA,RW18,3543,S33230897,W060114348,3543,NULL,FT
24895,NULL,SNY_,SA,RW27,2771,S33233239,W060113534,2771,NULL,FT
24896,NULL,SNY_,SA,RW36,3543,S33234389,W060114604,3543,NULL,FT
24897,NULL,SSOG,SB,RW15,3980,S23205614,W051294438,3980,NULL,FT
24898,NULL,SSOG,SB,RW33,3980,S23212440,W051291568,3980,NULL,FT
24899,NULL,SSOL,SB,RW05,4921,S21144727,W044580281,4921,NULL,FT
24900,NULL,SSOL,SB,RW23,4921,S21140478,W044573754,4921,NULL,FT
24903,NULL,SSPL,SB,RW06,3810,S27541962,W053200105,3810,NULL,FT
24904,NULL,SSPL,SB,RW24,3810,S27535297,W053193099,3810,NULL,FT
24905,NULL,SSPS,SB,RW02,3440,S26283587,W051583788,3440,NULL,FT
24906,NULL,SSPS,SB,RW20,3440,S26280277,W051582871,3440,NULL,FT
24907,NULL,SSPT,SB,RW03,3937,S24205458,W053494926,3937,NULL,FT
24908,NULL,SSPT,SB,RW21,3937,S24201719,W053493741,3937,NULL,FT
24909,NULL,SSQC,SB,RW10,3860,S23402676,W049491631,3860,NULL,FT
24910,NULL,SSQC,SB,RW28,3860,S23402930,W049483487,3860,NULL,FT
24911,NULL,SSQF,SB,RW12,4090,S23484739,W054421482,4090,NULL,FT
24912,NULL,SSQF,SB,RW30,4090,S23485735,W054413212,4090,NULL,FT
24913,NULL,SSQZ,SB,RW10,4575,S12062711,W045540351,4575,NULL,FT
24914,NULL,SSQZ,SB,RW28,4575,S12062118,W045531784,4575,NULL,FT
24915,NULL,SSRE,SB,RW06,4010,S25481889,W053310090,4010,NULL,FT
24916,NULL,SSRE,SB,RW24,4010,S25474983,W053303074,4010,NULL,FT
24917,NULL,SSRF,SB,RW13,4265,S12455040,W039270889,4265,NULL,FT
24918,NULL,SSRF,SB,RW31,4265,S12460276,W039262767,4265,NULL,FT
24919,NULL,SSSC,SB,RW08,3985,S29411033,W052250474,3985,NULL,FT
24920,NULL,SSSC,SB,RW26,3985,S29405525,W052242300,3985,NULL,FT
24921,NULL,SSSF,SB,RW12,3570,S20060393,W052272808,3570,NULL,FT
24922,NULL,SSSF,SB,RW30,3570,S20060927,W052265106,3570,NULL,FT
24923,NULL,SSTH,SB,RW09,3505,S25311858,W049411534,3505,NULL,FT
24924,NULL,SSTH,SB,RW27,3505,S25310762,W049403905,3505,NULL,FT
24925,NULL,SBTG,SB,RW07,6575,S20452904,W051412296,6575,NULL,FT
24926,NULL,SBTG,SB,RW25,6575,S20445025,W051402732,6575,NULL,FT
24931,NULL,SSZQ,SB,RW16,4462,S22020038,W056162031,4462,NULL,FT
24932,NULL,SSZQ,SB,RW34,4462,S22023998,W056155954,4462,NULL,FT
24933,NULL,SSZR,SB,RW07,3937,S27543353,W054313269,3937,NULL,FT
24934,NULL,SSZR,SB,RW25,3937,S27541503,W054305403,3937,NULL,FT
24935,NULL,TQL_,SA,RW02,3934,S35583435,W062462871,3934,NULL,FT
24936,NULL,TQL_,SA,RW20,3934,S35575783,W062461170,3934,NULL,FT
24937,NULL,TRW_,SA,RW08,6557,S43141014,W065201097,6557,NULL,FT
24938,NULL,TRW_,SA,RW26,6557,S43140669,W065184252,6557,NULL,FT
24939,NULL,VIT_,SA,RW18,3609,S22165034,W062425081,3609,NULL,FT
24940,NULL,VIT_,SA,RW36,3609,S22172601,W062424802,3609,NULL,FT
24941,NULL,VNO_,SA,RW03,4921,S33410776,W061573269,4921,NULL,FT
24942,NULL,VNO_,SA,RW21,4921,S33402547,W061570349,4921,NULL,FT
